Running prime number generator program on 30 CPU cores
135745 5714
number of parameters: 1.69M
Adjusting learning rate of group 0 to 1.0000e-04.
At iter 10/135745, epoch 1, the losses are 105.468 (train). the base losses are 111.931 (train). The time used is 27.255s. 
At iter 73320/135745, epoch 1, the losses are 5.208 (train). the base losses are 111.768 (train). The time used is 3.565s. 
At iter 73330/135745, epoch 1, the losses are 5.213 (train). the base losses are 111.401 (train). The time used is 3.054s. 
At iter 73340/135745, epoch 1, the losses are 5.236 (train). the base losses are 112.061 (train). The time used is 1.330s. 
At iter 73350/135745, epoch 1, the losses are 5.242 (train). the base losses are 111.523 (train). The time used is 3.468s. 
At iter 73350/135745, epoch 1, the losses are 5.112 (test). the base losses are 111.150 (test). 
At iter 73360/135745, epoch 1, the losses are 5.213 (train). the base losses are 111.889 (train). The time used is 8.450s. 
At iter 73370/135745, epoch 1, the losses are 5.112 (train). the base losses are 111.360 (train). The time used is 5.155s. 
At iter 73380/135745, epoch 1, the losses are 5.215 (train). the base losses are 110.975 (train). The time used is 3.482s. 
At iter 73390/135745, epoch 1, the losses are 5.118 (train). the base losses are 111.898 (train). The time used is 5.745s. 
At iter 73400/135745, epoch 1, the losses are 5.114 (train). the base losses are 111.830 (train). The time used is 2.049s. 
At iter 73400/135745, epoch 1, the losses are 5.136 (test). the base losses are 111.292 (test). 
At iter 73410/135745, epoch 1, the losses are 5.196 (train). the base losses are 110.703 (train). The time used is 19.509s. 
At iter 73420/135745, epoch 1, the losses are 5.137 (train). the base losses are 111.265 (train). The time used is 1.247s. 
At iter 73430/135745, epoch 1, the losses are 5.115 (train). the base losses are 111.455 (train). The time used is 2.071s. 
At iter 73440/135745, epoch 1, the losses are 5.289 (train). the base losses are 112.863 (train). The time used is 3.071s. 
At iter 73450/135745, epoch 1, the losses are 5.314 (train). the base losses are 111.292 (train). The time used is 1.119s. 
At iter 73450/135745, epoch 1, the losses are 5.130 (test). the base losses are 111.617 (test). 
At iter 73460/135745, epoch 1, the losses are 5.166 (train). the base losses are 111.460 (train). The time used is 12.057s. 
At iter 73470/135745, epoch 1, the losses are 5.201 (train). the base losses are 111.206 (train). The time used is 1.116s. 
At iter 73480/135745, epoch 1, the losses are 5.124 (train). the base losses are 111.265 (train). The time used is 1.833s. 
At iter 73490/135745, epoch 1, the losses are 5.241 (train). the base losses are 112.227 (train). The time used is 2.299s. 
At iter 73500/135745, epoch 1, the losses are 5.221 (train). the base losses are 112.230 (train). The time used is 5.881s. 
At iter 73500/135745, epoch 1, the losses are 5.150 (test). the base losses are 111.873 (test). 
At iter 73510/135745, epoch 1, the losses are 5.178 (train). the base losses are 111.552 (train). The time used is 12.187s. 
At iter 73520/135745, epoch 1, the losses are 5.287 (train). the base losses are 112.591 (train). The time used is 3.357s. 
At iter 73530/135745, epoch 1, the losses are 5.202 (train). the base losses are 111.537 (train). The time used is 2.927s. 
At iter 73540/135745, epoch 1, the losses are 5.306 (train). the base losses are 112.694 (train). The time used is 4.441s. 
At iter 73550/135745, epoch 1, the losses are 5.222 (train). the base losses are 111.724 (train). The time used is 2.634s. 
At iter 73550/135745, epoch 1, the losses are 5.132 (test). the base losses are 112.134 (test). 
At iter 73560/135745, epoch 1, the losses are 5.228 (train). the base losses are 112.532 (train). The time used is 17.052s. 
At iter 73570/135745, epoch 1, the losses are 5.209 (train). the base losses are 112.108 (train). The time used is 2.350s. 
At iter 73580/135745, epoch 1, the losses are 5.179 (train). the base losses are 110.165 (train). The time used is 5.054s. 
At iter 73590/135745, epoch 1, the losses are 5.104 (train). the base losses are 110.937 (train). The time used is 3.555s. 
At iter 73600/135745, epoch 1, the losses are 5.196 (train). the base losses are 112.268 (train). The time used is 2.706s. 
At iter 73600/135745, epoch 1, the losses are 5.107 (test). the base losses are 111.280 (test). 
At iter 73610/135745, epoch 1, the losses are 5.163 (train). the base losses are 111.064 (train). The time used is 14.022s. 
At iter 73620/135745, epoch 1, the losses are 5.180 (train). the base losses are 111.617 (train). The time used is 1.958s. 
At iter 73630/135745, epoch 1, the losses are 5.179 (train). the base losses are 112.079 (train). The time used is 1.682s. 
At iter 73640/135745, epoch 1, the losses are 5.201 (train). the base losses are 111.549 (train). The time used is 3.539s. 
At iter 73650/135745, epoch 1, the losses are 5.173 (train). the base losses are 111.644 (train). The time used is 3.848s. 
At iter 73650/135745, epoch 1, the losses are 5.179 (test). the base losses are 111.796 (test). 
At iter 73660/135745, epoch 1, the losses are 5.134 (train). the base losses are 110.842 (train). The time used is 12.185s. 
At iter 73670/135745, epoch 1, the losses are 5.173 (train). the base losses are 111.484 (train). The time used is 3.233s. 
At iter 73680/135745, epoch 1, the losses are 5.129 (train). the base losses are 110.505 (train). The time used is 5.381s. 
At iter 73690/135745, epoch 1, the losses are 5.194 (train). the base losses are 111.635 (train). The time used is 1.426s. 
At iter 73700/135745, epoch 1, the losses are 5.216 (train). the base losses are 111.685 (train). The time used is 0.723s. 
At iter 73700/135745, epoch 1, the losses are 5.129 (test). the base losses are 110.753 (test). 
At iter 73710/135745, epoch 1, the losses are 5.216 (train). the base losses are 110.857 (train). The time used is 11.541s. 
At iter 73720/135745, epoch 1, the losses are 5.177 (train). the base losses are 110.881 (train). The time used is 5.703s. 
At iter 73730/135745, epoch 1, the losses are 5.204 (train). the base losses are 112.091 (train). The time used is 2.726s. 
At iter 73740/135745, epoch 1, the losses are 5.177 (train). the base losses are 111.543 (train). The time used is 1.695s. 
At iter 73750/135745, epoch 1, the losses are 5.272 (train). the base losses are 112.174 (train). The time used is 1.736s. 
At iter 73750/135745, epoch 1, the losses are 5.135 (test). the base losses are 111.654 (test). 
At iter 73760/135745, epoch 1, the losses are 5.153 (train). the base losses are 111.020 (train). The time used is 12.432s. 
At iter 73770/135745, epoch 1, the losses are 5.121 (train). the base losses are 110.777 (train). The time used is 1.613s. 
At iter 73780/135745, epoch 1, the losses are 5.138 (train). the base losses are 111.531 (train). The time used is 3.863s. 
At iter 73790/135745, epoch 1, the losses are 5.156 (train). the base losses are 111.457 (train). The time used is 5.973s. 
At iter 73800/135745, epoch 1, the losses are 5.305 (train). the base losses are 112.443 (train). The time used is 1.121s. 
At iter 73800/135745, epoch 1, the losses are 5.189 (test). the base losses are 111.737 (test). 
At iter 73810/135745, epoch 1, the losses are 5.301 (train). the base losses are 112.484 (train). The time used is 13.474s. 
At iter 73820/135745, epoch 1, the losses are 5.117 (train). the base losses are 111.348 (train). The time used is 2.024s. 
At iter 73830/135745, epoch 1, the losses are 5.176 (train). the base losses are 112.307 (train). The time used is 5.105s. 
At iter 73840/135745, epoch 1, the losses are 5.292 (train). the base losses are 111.475 (train). The time used is 7.179s. 
At iter 73850/135745, epoch 1, the losses are 5.155 (train). the base losses are 111.094 (train). The time used is 2.475s. 
At iter 73850/135745, epoch 1, the losses are 5.132 (test). the base losses are 112.147 (test). 
At iter 73860/135745, epoch 1, the losses are 5.158 (train). the base losses are 111.487 (train). The time used is 15.101s. 
At iter 73870/135745, epoch 1, the losses are 5.106 (train). the base losses are 111.688 (train). The time used is 3.832s. 
At iter 73880/135745, epoch 1, the losses are 5.165 (train). the base losses are 112.132 (train). The time used is 4.285s. 
At iter 73890/135745, epoch 1, the losses are 5.304 (train). the base losses are 111.981 (train). The time used is 2.317s. 
At iter 73900/135745, epoch 1, the losses are 5.264 (train). the base losses are 111.348 (train). The time used is 1.385s. 
At iter 73900/135745, epoch 1, the losses are 5.156 (test). the base losses are 112.230 (test). 
At iter 73910/135745, epoch 1, the losses are 5.228 (train). the base losses are 111.798 (train). The time used is 11.240s. 
At iter 73920/135745, epoch 1, the losses are 5.176 (train). the base losses are 111.768 (train). The time used is 6.110s. 
At iter 73930/135745, epoch 1, the losses are 5.226 (train). the base losses are 111.440 (train). The time used is 3.546s. 
At iter 73940/135745, epoch 1, the losses are 5.148 (train). the base losses are 111.555 (train). The time used is 2.488s. 
At iter 73950/135745, epoch 1, the losses are 5.259 (train). the base losses are 111.147 (train). The time used is 2.353s. 
At iter 73950/135745, epoch 1, the losses are 5.120 (test). the base losses are 111.336 (test). 
At iter 73960/135745, epoch 1, the losses are 5.256 (train). the base losses are 112.463 (train). The time used is 16.478s. 
At iter 73970/135745, epoch 1, the losses are 5.193 (train). the base losses are 111.703 (train). The time used is 1.887s. 
At iter 73980/135745, epoch 1, the losses are 5.135 (train). the base losses are 111.531 (train). The time used is 2.880s. 
At iter 73990/135745, epoch 1, the losses are 5.218 (train). the base losses are 110.904 (train). The time used is 4.112s. 
At iter 74000/135745, epoch 1, the losses are 5.252 (train). the base losses are 112.561 (train). The time used is 4.585s. 
At iter 74000/135745, epoch 1, the losses are 5.072 (test). the base losses are 111.783 (test). 
At iter 74010/135745, epoch 1, the losses are 5.147 (train). the base losses are 111.073 (train). The time used is 11.365s. 
At iter 74020/135745, epoch 1, the losses are 5.214 (train). the base losses are 111.786 (train). The time used is 2.488s. 
At iter 74030/135745, epoch 1, the losses are 5.125 (train). the base losses are 111.345 (train). The time used is 4.058s. 
At iter 74040/135745, epoch 1, the losses are 5.177 (train). the base losses are 111.401 (train). The time used is 4.174s. 
At iter 74050/135745, epoch 1, the losses are 5.185 (train). the base losses are 111.404 (train). The time used is 4.254s. 
At iter 74050/135745, epoch 1, the losses are 5.154 (test). the base losses are 111.567 (test). 
At iter 74060/135745, epoch 1, the losses are 5.341 (train). the base losses are 112.259 (train). The time used is 14.241s. 
At iter 74070/135745, epoch 1, the losses are 5.260 (train). the base losses are 111.739 (train). The time used is 2.627s. 
At iter 74080/135745, epoch 1, the losses are 5.256 (train). the base losses are 111.798 (train). The time used is 3.144s. 
At iter 74090/135745, epoch 1, the losses are 5.141 (train). the base losses are 111.653 (train). The time used is 3.016s. 
At iter 74100/135745, epoch 1, the losses are 5.123 (train). the base losses are 110.623 (train). The time used is 1.370s. 
At iter 74100/135745, epoch 1, the losses are 5.199 (test). the base losses are 111.392 (test). 
At iter 74110/135745, epoch 1, the losses are 5.115 (train). the base losses are 111.434 (train). The time used is 13.350s. 
At iter 74120/135745, epoch 1, the losses are 5.283 (train). the base losses are 112.354 (train). The time used is 5.832s. 
At iter 74130/135745, epoch 1, the losses are 5.291 (train). the base losses are 111.591 (train). The time used is 2.987s. 
At iter 74140/135745, epoch 1, the losses are 5.178 (train). the base losses are 111.907 (train). The time used is 3.537s. 
At iter 74150/135745, epoch 1, the losses are 5.231 (train). the base losses are 111.422 (train). The time used is 2.909s. 
At iter 74150/135745, epoch 1, the losses are 5.132 (test). the base losses are 111.385 (test). 
At iter 74160/135745, epoch 1, the losses are 5.156 (train). the base losses are 111.736 (train). The time used is 12.551s. 
At iter 74170/135745, epoch 1, the losses are 5.199 (train). the base losses are 111.602 (train). The time used is 7.835s. 
At iter 74180/135745, epoch 1, the losses are 5.166 (train). the base losses are 111.224 (train). The time used is 1.662s. 
At iter 74190/135745, epoch 1, the losses are 5.145 (train). the base losses are 111.632 (train). The time used is 2.130s. 
At iter 74200/135745, epoch 1, the losses are 5.176 (train). the base losses are 110.830 (train). The time used is 3.749s. 
At iter 74200/135745, epoch 1, the losses are 5.116 (test). the base losses are 111.422 (test). 
At iter 74210/135745, epoch 1, the losses are 5.206 (train). the base losses are 111.958 (train). The time used is 12.120s. 
At iter 74220/135745, epoch 1, the losses are 5.238 (train). the base losses are 112.253 (train). The time used is 2.718s. 
At iter 74230/135745, epoch 1, the losses are 5.106 (train). the base losses are 110.712 (train). The time used is 1.368s. 
At iter 74240/135745, epoch 1, the losses are 5.116 (train). the base losses are 110.919 (train). The time used is 4.357s. 
At iter 74250/135745, epoch 1, the losses are 5.237 (train). the base losses are 112.188 (train). The time used is 3.419s. 
At iter 74250/135745, epoch 1, the losses are 5.186 (test). the base losses are 111.835 (test). 
At iter 74260/135745, epoch 1, the losses are 5.178 (train). the base losses are 111.117 (train). The time used is 12.284s. 
At iter 74270/135745, epoch 1, the losses are 5.223 (train). the base losses are 112.002 (train). The time used is 4.589s. 
At iter 74280/135745, epoch 1, the losses are 5.108 (train). the base losses are 111.194 (train). The time used is 3.670s. 
At iter 74290/135745, epoch 1, the losses are 5.207 (train). the base losses are 111.833 (train). The time used is 1.464s. 
At iter 74300/135745, epoch 1, the losses are 5.211 (train). the base losses are 112.100 (train). The time used is 3.660s. 
At iter 74300/135745, epoch 1, the losses are 5.146 (test). the base losses are 112.443 (test). 
At iter 74310/135745, epoch 1, the losses are 5.236 (train). the base losses are 111.709 (train). The time used is 9.995s. 
At iter 74320/135745, epoch 1, the losses are 5.301 (train). the base losses are 112.185 (train). The time used is 1.162s. 
At iter 74330/135745, epoch 1, the losses are 5.125 (train). the base losses are 111.484 (train). The time used is 6.533s. 
At iter 74340/135745, epoch 1, the losses are 5.197 (train). the base losses are 111.623 (train). The time used is 3.179s. 
At iter 74350/135745, epoch 1, the losses are 5.176 (train). the base losses are 111.960 (train). The time used is 2.748s. 
At iter 74350/135745, epoch 1, the losses are 5.147 (test). the base losses are 111.345 (test). 
At iter 74360/135745, epoch 1, the losses are 5.260 (train). the base losses are 111.999 (train). The time used is 11.144s. 
At iter 74370/135745, epoch 1, the losses are 5.224 (train). the base losses are 112.283 (train). The time used is 5.669s. 
At iter 74380/135745, epoch 1, the losses are 5.221 (train). the base losses are 112.434 (train). The time used is 2.899s. 
At iter 74390/135745, epoch 1, the losses are 5.189 (train). the base losses are 111.594 (train). The time used is 4.008s. 
At iter 74400/135745, epoch 1, the losses are 5.115 (train). the base losses are 111.315 (train). The time used is 6.433s. 
At iter 74400/135745, epoch 1, the losses are 5.140 (test). the base losses are 111.483 (test). 
At iter 74410/135745, epoch 1, the losses are 5.133 (train). the base losses are 110.807 (train). The time used is 7.127s. 
At iter 74420/135745, epoch 1, the losses are 5.125 (train). the base losses are 110.913 (train). The time used is 4.105s. 
At iter 74430/135745, epoch 1, the losses are 5.292 (train). the base losses are 111.188 (train). The time used is 5.137s. 
At iter 74440/135745, epoch 1, the losses are 5.201 (train). the base losses are 111.913 (train). The time used is 0.840s. 
At iter 74450/135745, epoch 1, the losses are 5.252 (train). the base losses are 111.659 (train). The time used is 2.235s. 
At iter 74450/135745, epoch 1, the losses are 5.150 (test). the base losses are 111.234 (test). 
At iter 74460/135745, epoch 1, the losses are 5.319 (train). the base losses are 111.777 (train). The time used is 8.075s. 
At iter 74470/135745, epoch 1, the losses are 5.188 (train). the base losses are 111.176 (train). The time used is 4.202s. 
At iter 74480/135745, epoch 1, the losses are 5.143 (train). the base losses are 111.357 (train). The time used is 2.307s. 
At iter 74490/135745, epoch 1, the losses are 5.247 (train). the base losses are 112.165 (train). The time used is 1.304s. 
At iter 74500/135745, epoch 1, the losses are 5.230 (train). the base losses are 111.384 (train). The time used is 3.355s. 
At iter 74500/135745, epoch 1, the losses are 5.183 (test). the base losses are 111.805 (test). 
At iter 74510/135745, epoch 1, the losses are 5.082 (train). the base losses are 109.756 (train). The time used is 12.656s. 
At iter 74520/135745, epoch 1, the losses are 5.240 (train). the base losses are 111.514 (train). The time used is 2.580s. 
At iter 74530/135745, epoch 1, the losses are 5.167 (train). the base losses are 110.478 (train). The time used is 1.437s. 
At iter 74540/135745, epoch 1, the losses are 5.132 (train). the base losses are 111.792 (train). The time used is 3.953s. 
At iter 74550/135745, epoch 1, the losses are 5.177 (train). the base losses are 112.070 (train). The time used is 4.145s. 
At iter 74550/135745, epoch 1, the losses are 5.179 (test). the base losses are 112.046 (test). 
At iter 74560/135745, epoch 1, the losses are 5.202 (train). the base losses are 111.496 (train). The time used is 13.281s. 
At iter 74570/135745, epoch 1, the losses are 5.145 (train). the base losses are 110.866 (train). The time used is 3.060s. 
At iter 74580/135745, epoch 1, the losses are 5.268 (train). the base losses are 112.271 (train). The time used is 1.919s. 
At iter 74590/135745, epoch 1, the losses are 5.196 (train). the base losses are 111.218 (train). The time used is 4.295s. 
At iter 74600/135745, epoch 1, the losses are 5.334 (train). the base losses are 111.511 (train). The time used is 2.195s. 
At iter 74600/135745, epoch 1, the losses are 5.286 (test). the base losses are 111.277 (test). 
At iter 74610/135745, epoch 1, the losses are 5.351 (train). the base losses are 112.422 (train). The time used is 8.792s. 
At iter 74620/135745, epoch 1, the losses are 5.146 (train). the base losses are 111.315 (train). The time used is 1.965s. 
At iter 74630/135745, epoch 1, the losses are 5.165 (train). the base losses are 112.316 (train). The time used is 5.601s. 
At iter 74640/135745, epoch 1, the losses are 5.290 (train). the base losses are 112.333 (train). The time used is 2.296s. 
At iter 74650/135745, epoch 1, the losses are 5.135 (train). the base losses are 111.975 (train). The time used is 3.016s. 
At iter 74650/135745, epoch 1, the losses are 5.189 (test). the base losses are 111.740 (test). 
At iter 74660/135745, epoch 1, the losses are 5.212 (train). the base losses are 111.481 (train). The time used is 7.699s. 
At iter 74670/135745, epoch 1, the losses are 5.197 (train). the base losses are 111.611 (train). The time used is 4.629s. 
At iter 74680/135745, epoch 1, the losses are 5.137 (train). the base losses are 111.807 (train). The time used is 3.695s. 
At iter 74690/135745, epoch 1, the losses are 5.155 (train). the base losses are 111.614 (train). The time used is 2.726s. 
At iter 74700/135745, epoch 1, the losses are 5.255 (train). the base losses are 111.671 (train). The time used is 2.008s. 
At iter 74700/135745, epoch 1, the losses are 5.160 (test). the base losses are 111.678 (test). 
At iter 74710/135745, epoch 1, the losses are 5.122 (train). the base losses are 109.656 (train). The time used is 9.639s. 
At iter 74720/135745, epoch 1, the losses are 5.092 (train). the base losses are 111.123 (train). The time used is 4.743s. 
At iter 74730/135745, epoch 1, the losses are 5.266 (train). the base losses are 111.777 (train). The time used is 4.330s. 
At iter 74740/135745, epoch 1, the losses are 5.268 (train). the base losses are 112.179 (train). The time used is 1.961s. 
At iter 74750/135745, epoch 1, the losses are 5.206 (train). the base losses are 111.330 (train). The time used is 5.233s. 
At iter 74750/135745, epoch 1, the losses are 5.193 (test). the base losses are 112.123 (test). 
At iter 74760/135745, epoch 1, the losses are 5.124 (train). the base losses are 111.463 (train). The time used is 12.793s. 
At iter 74770/135745, epoch 1, the losses are 5.222 (train). the base losses are 110.543 (train). The time used is 3.975s. 
At iter 74780/135745, epoch 1, the losses are 5.209 (train). the base losses are 111.742 (train). The time used is 4.457s. 
At iter 74790/135745, epoch 1, the losses are 5.258 (train). the base losses are 111.673 (train). The time used is 0.680s. 
At iter 74800/135745, epoch 1, the losses are 5.194 (train). the base losses are 110.931 (train). The time used is 2.217s. 
At iter 74800/135745, epoch 1, the losses are 5.094 (test). the base losses are 111.036 (test). 
At iter 74810/135745, epoch 1, the losses are 5.170 (train). the base losses are 110.730 (train). The time used is 11.304s. 
At iter 74820/135745, epoch 1, the losses are 5.145 (train). the base losses are 110.990 (train). The time used is 3.730s. 
At iter 74830/135745, epoch 1, the losses are 5.245 (train). the base losses are 111.194 (train). The time used is 2.713s. 
At iter 74840/135745, epoch 1, the losses are 5.260 (train). the base losses are 111.540 (train). The time used is 4.514s. 
At iter 74850/135745, epoch 1, the losses are 5.191 (train). the base losses are 111.626 (train). The time used is 6.547s. 
At iter 74850/135745, epoch 1, the losses are 5.244 (test). the base losses are 112.055 (test). 
At iter 74860/135745, epoch 1, the losses are 5.303 (train). the base losses are 111.561 (train). The time used is 11.698s. 
At iter 74870/135745, epoch 1, the losses are 5.179 (train). the base losses are 111.499 (train). The time used is 5.187s. 
At iter 74880/135745, epoch 1, the losses are 5.108 (train). the base losses are 110.265 (train). The time used is 3.113s. 
At iter 74890/135745, epoch 1, the losses are 5.189 (train). the base losses are 112.422 (train). The time used is 3.471s. 
At iter 74900/135745, epoch 1, the losses are 5.131 (train). the base losses are 111.605 (train). The time used is 4.803s. 
At iter 74900/135745, epoch 1, the losses are 5.107 (test). the base losses are 111.558 (test). 
At iter 74910/135745, epoch 1, the losses are 5.206 (train). the base losses are 112.534 (train). The time used is 18.305s. 
At iter 74920/135745, epoch 1, the losses are 5.140 (train). the base losses are 112.455 (train). The time used is 2.088s. 
At iter 74930/135745, epoch 1, the losses are 5.162 (train). the base losses are 110.369 (train). The time used is 2.283s. 
At iter 74940/135745, epoch 1, the losses are 5.222 (train). the base losses are 111.676 (train). The time used is 0.878s. 
At iter 74950/135745, epoch 1, the losses are 5.140 (train). the base losses are 110.884 (train). The time used is 2.428s. 
At iter 74950/135745, epoch 1, the losses are 5.078 (test). the base losses are 110.595 (test). 
At iter 74960/135745, epoch 1, the losses are 5.235 (train). the base losses are 111.179 (train). The time used is 9.976s. 
At iter 74970/135745, epoch 1, the losses are 5.214 (train). the base losses are 111.378 (train). The time used is 4.417s. 
At iter 74980/135745, epoch 1, the losses are 5.159 (train). the base losses are 111.082 (train). The time used is 3.446s. 
At iter 74990/135745, epoch 1, the losses are 5.165 (train). the base losses are 111.250 (train). The time used is 4.632s. 
At iter 75000/135745, epoch 1, the losses are 5.191 (train). the base losses are 111.783 (train). The time used is 2.651s. 
At iter 75000/135745, epoch 1, the losses are 5.129 (test). the base losses are 111.552 (test). 
At iter 75010/135745, epoch 1, the losses are 5.280 (train). the base losses are 111.011 (train). The time used is 13.211s. 
At iter 75020/135745, epoch 1, the losses are 5.299 (train). the base losses are 111.863 (train). The time used is 4.302s. 
At iter 75030/135745, epoch 1, the losses are 5.124 (train). the base losses are 110.901 (train). The time used is 3.875s. 
At iter 75040/135745, epoch 1, the losses are 5.129 (train). the base losses are 111.798 (train). The time used is 4.905s. 
At iter 75050/135745, epoch 1, the losses are 5.135 (train). the base losses are 111.147 (train). The time used is 1.895s. 
At iter 75050/135745, epoch 1, the losses are 5.172 (test). the base losses are 111.869 (test). 
At iter 75060/135745, epoch 1, the losses are 5.162 (train). the base losses are 111.247 (train). The time used is 9.963s. 
At iter 75070/135745, epoch 1, the losses are 5.201 (train). the base losses are 111.972 (train). The time used is 5.072s. 
At iter 75080/135745, epoch 1, the losses are 5.220 (train). the base losses are 111.543 (train). The time used is 2.579s. 
At iter 75090/135745, epoch 1, the losses are 5.169 (train). the base losses are 110.993 (train). The time used is 3.577s. 
At iter 75100/135745, epoch 1, the losses are 5.247 (train). the base losses are 112.043 (train). The time used is 2.026s. 
At iter 75100/135745, epoch 1, the losses are 5.220 (test). the base losses are 111.574 (test). 
At iter 75110/135745, epoch 1, the losses are 5.241 (train). the base losses are 110.555 (train). The time used is 11.890s. 
At iter 75120/135745, epoch 1, the losses are 5.319 (train). the base losses are 111.972 (train). The time used is 6.048s. 
At iter 75130/135745, epoch 1, the losses are 5.174 (train). the base losses are 111.339 (train). The time used is 1.028s. 
At iter 75140/135745, epoch 1, the losses are 5.199 (train). the base losses are 111.697 (train). The time used is 4.237s. 
At iter 75150/135745, epoch 1, the losses are 5.140 (train). the base losses are 110.573 (train). The time used is 4.265s. 
At iter 75150/135745, epoch 1, the losses are 5.135 (test). the base losses are 110.710 (test). 
At iter 75160/135745, epoch 1, the losses are 5.285 (train). the base losses are 112.617 (train). The time used is 6.620s. 
At iter 75170/135745, epoch 1, the losses are 5.195 (train). the base losses are 111.239 (train). The time used is 5.093s. 
At iter 75180/135745, epoch 1, the losses are 5.250 (train). the base losses are 110.523 (train). The time used is 1.801s. 
At iter 75190/135745, epoch 1, the losses are 5.275 (train). the base losses are 111.721 (train). The time used is 7.749s. 
At iter 75200/135745, epoch 1, the losses are 5.233 (train). the base losses are 111.233 (train). The time used is 1.387s. 
At iter 75200/135745, epoch 1, the losses are 5.146 (test). the base losses are 110.629 (test). 
At iter 75210/135745, epoch 1, the losses are 5.213 (train). the base losses are 112.111 (train). The time used is 14.248s. 
At iter 75220/135745, epoch 1, the losses are 5.197 (train). the base losses are 111.721 (train). The time used is 2.903s. 
At iter 75230/135745, epoch 1, the losses are 5.171 (train). the base losses are 111.647 (train). The time used is 1.339s. 
At iter 75240/135745, epoch 1, the losses are 5.167 (train). the base losses are 111.242 (train). The time used is 3.957s. 
At iter 75250/135745, epoch 1, the losses are 5.249 (train). the base losses are 111.866 (train). The time used is 1.254s. 
At iter 75250/135745, epoch 1, the losses are 5.232 (test). the base losses are 111.706 (test). 
At iter 75260/135745, epoch 1, the losses are 5.173 (train). the base losses are 111.437 (train). The time used is 8.809s. 
At iter 75270/135745, epoch 1, the losses are 5.116 (train). the base losses are 110.801 (train). The time used is 4.243s. 
At iter 75280/135745, epoch 1, the losses are 5.203 (train). the base losses are 110.744 (train). The time used is 5.286s. 
At iter 75290/135745, epoch 1, the losses are 5.155 (train). the base losses are 111.058 (train). The time used is 2.673s. 
At iter 75300/135745, epoch 1, the losses are 5.119 (train). the base losses are 111.031 (train). The time used is 4.116s. 
At iter 75300/135745, epoch 1, the losses are 5.282 (test). the base losses are 112.277 (test). 
At iter 75310/135745, epoch 1, the losses are 5.237 (train). the base losses are 111.221 (train). The time used is 11.929s. 
At iter 75320/135745, epoch 1, the losses are 5.226 (train). the base losses are 111.694 (train). The time used is 4.944s. 
At iter 75330/135745, epoch 1, the losses are 5.199 (train). the base losses are 111.804 (train). The time used is 2.917s. 
At iter 75340/135745, epoch 1, the losses are 4.995 (train). the base losses are 110.845 (train). The time used is 3.462s. 
At iter 75350/135745, epoch 1, the losses are 5.244 (train). the base losses are 112.212 (train). The time used is 3.754s. 
At iter 75350/135745, epoch 1, the losses are 5.129 (test). the base losses are 111.418 (test). 
At iter 75360/135745, epoch 1, the losses are 5.224 (train). the base losses are 111.487 (train). The time used is 15.498s. 
At iter 75370/135745, epoch 1, the losses are 5.227 (train). the base losses are 111.753 (train). The time used is 3.227s. 
At iter 75380/135745, epoch 1, the losses are 5.304 (train). the base losses are 111.478 (train). The time used is 1.798s. 
At iter 75390/135745, epoch 1, the losses are 5.354 (train). the base losses are 112.363 (train). The time used is 1.997s. 
At iter 75400/135745, epoch 1, the losses are 5.213 (train). the base losses are 111.082 (train). The time used is 3.038s. 
At iter 75400/135745, epoch 1, the losses are 5.104 (test). the base losses are 111.358 (test). 
At iter 75410/135745, epoch 1, the losses are 5.371 (train). the base losses are 112.378 (train). The time used is 6.680s. 
At iter 75420/135745, epoch 1, the losses are 5.241 (train). the base losses are 112.268 (train). The time used is 4.258s. 
At iter 75430/135745, epoch 1, the losses are 5.171 (train). the base losses are 111.830 (train). The time used is 2.986s. 
At iter 75440/135745, epoch 1, the losses are 5.217 (train). the base losses are 110.937 (train). The time used is 4.107s. 
At iter 75450/135745, epoch 1, the losses are 5.201 (train). the base losses are 111.981 (train). The time used is 1.850s. 
At iter 75450/135745, epoch 1, the losses are 5.235 (test). the base losses are 111.836 (test). 
At iter 75460/135745, epoch 1, the losses are 5.229 (train). the base losses are 112.292 (train). The time used is 11.334s. 
At iter 75470/135745, epoch 1, the losses are 5.071 (train). the base losses are 112.425 (train). The time used is 4.005s. 
At iter 75480/135745, epoch 1, the losses are 5.196 (train). the base losses are 110.807 (train). The time used is 3.262s. 
At iter 75490/135745, epoch 1, the losses are 5.208 (train). the base losses are 112.458 (train). The time used is 3.042s. 
At iter 75500/135745, epoch 1, the losses are 5.208 (train). the base losses are 111.526 (train). The time used is 3.982s. 
At iter 75500/135745, epoch 1, the losses are 5.186 (test). the base losses are 112.095 (test). 
At iter 75510/135745, epoch 1, the losses are 5.157 (train). the base losses are 111.511 (train). The time used is 19.202s. 
At iter 75520/135745, epoch 1, the losses are 5.206 (train). the base losses are 112.543 (train). The time used is 2.055s. 
At iter 75530/135745, epoch 1, the losses are 5.202 (train). the base losses are 111.215 (train). The time used is 3.142s. 
At iter 75540/135745, epoch 1, the losses are 5.147 (train). the base losses are 111.511 (train). The time used is 2.772s. 
At iter 75550/135745, epoch 1, the losses are 5.131 (train). the base losses are 111.179 (train). The time used is 2.283s. 
At iter 75550/135745, epoch 1, the losses are 5.058 (test). the base losses are 111.054 (test). 
At iter 75560/135745, epoch 1, the losses are 5.291 (train). the base losses are 112.061 (train). The time used is 7.104s. 
