Running prime number generator program on 30 CPU cores
65582 11047
number of parameters: 1.59M
Adjusting learning rate of group 0 to 1.0000e-04.
At iter 10/65582, epoch 1, the losses are 75.187 (train). the base losses are 103.161 (train). The time used is 58.007s. 
At iter 6350/65582, epoch 2, the losses are 4.220 (test). the base losses are 102.963 (test). 
At iter 6360/65582, epoch 2, the losses are 4.254 (train). the base losses are 102.309 (train). The time used is 26.450s. 
At iter 6370/65582, epoch 2, the losses are 4.211 (train). the base losses are 103.555 (train). The time used is 11.627s. 
At iter 6380/65582, epoch 2, the losses are 4.221 (train). the base losses are 104.503 (train). The time used is 12.896s. 
At iter 6390/65582, epoch 2, the losses are 4.229 (train). the base losses are 102.926 (train). The time used is 15.573s. 
At iter 6400/65582, epoch 2, the losses are 4.234 (train). the base losses are 102.728 (train). The time used is 9.401s. 
At iter 6400/65582, epoch 2, the losses are 4.244 (test). the base losses are 104.516 (test). 
At iter 6410/65582, epoch 2, the losses are 4.169 (train). the base losses are 102.908 (train). The time used is 29.879s. 
At iter 6420/65582, epoch 2, the losses are 4.189 (train). the base losses are 104.363 (train). The time used is 12.734s. 
At iter 6430/65582, epoch 2, the losses are 4.210 (train). the base losses are 103.204 (train). The time used is 10.640s. 
At iter 6440/65582, epoch 2, the losses are 4.225 (train). the base losses are 103.720 (train). The time used is 13.761s. 
At iter 6450/65582, epoch 2, the losses are 4.222 (train). the base losses are 102.587 (train). The time used is 14.395s. 
At iter 6450/65582, epoch 2, the losses are 4.267 (test). the base losses are 102.463 (test). 
At iter 6460/65582, epoch 2, the losses are 4.221 (train). the base losses are 103.083 (train). The time used is 22.847s. 
At iter 6470/65582, epoch 2, the losses are 4.246 (train). the base losses are 102.746 (train). The time used is 15.701s. 
At iter 6480/65582, epoch 2, the losses are 4.217 (train). the base losses are 104.700 (train). The time used is 9.278s. 
At iter 6490/65582, epoch 2, the losses are 4.240 (train). the base losses are 102.609 (train). The time used is 7.503s. 
At iter 6500/65582, epoch 2, the losses are 4.293 (train). the base losses are 104.783 (train). The time used is 10.932s. 
At iter 6500/65582, epoch 2, the losses are 4.290 (test). the base losses are 103.037 (test). 
At iter 6510/65582, epoch 2, the losses are 4.203 (train). the base losses are 103.839 (train). The time used is 29.143s. 
At iter 6520/65582, epoch 2, the losses are 4.237 (train). the base losses are 103.692 (train). The time used is 16.365s. 
At iter 6530/65582, epoch 2, the losses are 4.240 (train). the base losses are 105.429 (train). The time used is 8.903s. 
At iter 6540/65582, epoch 2, the losses are 4.208 (train). the base losses are 105.187 (train). The time used is 11.444s. 
At iter 6550/65582, epoch 2, the losses are 4.265 (train). the base losses are 103.905 (train). The time used is 12.883s. 
At iter 6550/65582, epoch 2, the losses are 4.260 (test). the base losses are 105.200 (test). 
At iter 6560/65582, epoch 2, the losses are 4.232 (train). the base losses are 104.022 (train). The time used is 17.145s. 
At iter 6570/65582, epoch 2, the losses are 4.246 (train). the base losses are 103.463 (train). The time used is 11.259s. 
At iter 6580/65582, epoch 2, the losses are 4.256 (train). the base losses are 103.842 (train). The time used is 12.886s. 
At iter 6590/65582, epoch 2, the losses are 4.212 (train). the base losses are 103.651 (train). The time used is 14.867s. 
At iter 6600/65582, epoch 2, the losses are 4.242 (train). the base losses are 103.460 (train). The time used is 17.950s. 
At iter 6600/65582, epoch 2, the losses are 4.256 (test). the base losses are 103.880 (test). 
At iter 6610/65582, epoch 2, the losses are 4.178 (train). the base losses are 102.914 (train). The time used is 31.068s. 
At iter 6620/65582, epoch 2, the losses are 4.231 (train). the base losses are 102.926 (train). The time used is 14.236s. 
At iter 6630/65582, epoch 2, the losses are 4.241 (train). the base losses are 102.186 (train). The time used is 11.285s. 
At iter 6640/65582, epoch 2, the losses are 4.243 (train). the base losses are 103.574 (train). The time used is 15.462s. 
At iter 6650/65582, epoch 2, the losses are 4.254 (train). the base losses are 103.249 (train). The time used is 12.278s. 
At iter 6650/65582, epoch 2, the losses are 4.308 (test). the base losses are 104.605 (test). 
At iter 6660/65582, epoch 2, the losses are 4.227 (train). the base losses are 102.905 (train). The time used is 27.145s. 
At iter 6670/65582, epoch 2, the losses are 4.246 (train). the base losses are 102.777 (train). The time used is 13.808s. 
At iter 6680/65582, epoch 2, the losses are 4.183 (train). the base losses are 101.812 (train). The time used is 17.761s. 
At iter 6690/65582, epoch 2, the losses are 4.231 (train). the base losses are 102.321 (train). The time used is 13.650s. 
At iter 6700/65582, epoch 2, the losses are 4.236 (train). the base losses are 103.686 (train). The time used is 12.190s. 
At iter 6700/65582, epoch 2, the losses are 4.208 (test). the base losses are 104.673 (test). 
At iter 6710/65582, epoch 2, the losses are 4.224 (train). the base losses are 103.760 (train). The time used is 19.241s. 
At iter 6720/65582, epoch 2, the losses are 4.185 (train). the base losses are 102.932 (train). The time used is 18.835s. 
At iter 6730/65582, epoch 2, the losses are 4.233 (train). the base losses are 103.698 (train). The time used is 16.442s. 
At iter 6740/65582, epoch 2, the losses are 4.209 (train). the base losses are 103.315 (train). The time used is 11.885s. 
At iter 6750/65582, epoch 2, the losses are 4.262 (train). the base losses are 102.506 (train). The time used is 12.422s. 
At iter 6750/65582, epoch 2, the losses are 4.252 (test). the base losses are 103.857 (test). 
At iter 6760/65582, epoch 2, the losses are 4.203 (train). the base losses are 104.271 (train). The time used is 20.070s. 
At iter 6770/65582, epoch 2, the losses are 4.260 (train). the base losses are 104.027 (train). The time used is 9.928s. 
At iter 6780/65582, epoch 2, the losses are 4.190 (train). the base losses are 104.071 (train). The time used is 19.909s. 
At iter 6790/65582, epoch 2, the losses are 4.214 (train). the base losses are 103.812 (train). The time used is 11.487s. 
At iter 6800/65582, epoch 2, the losses are 4.255 (train). the base losses are 103.151 (train). The time used is 18.906s. 
At iter 6800/65582, epoch 2, the losses are 4.244 (test). the base losses are 104.407 (test). 
At iter 6810/65582, epoch 2, the losses are 4.236 (train). the base losses are 104.083 (train). The time used is 14.703s. 
At iter 6820/65582, epoch 2, the losses are 4.163 (train). the base losses are 103.323 (train). The time used is 10.041s. 
At iter 6830/65582, epoch 2, the losses are 4.161 (train). the base losses are 102.602 (train). The time used is 14.303s. 
At iter 6840/65582, epoch 2, the losses are 4.227 (train). the base losses are 102.132 (train). The time used is 9.350s. 
At iter 6850/65582, epoch 2, the losses are 4.212 (train). the base losses are 102.429 (train). The time used is 11.006s. 
At iter 6850/65582, epoch 2, the losses are 4.261 (test). the base losses are 103.564 (test). 
At iter 6860/65582, epoch 2, the losses are 4.255 (train). the base losses are 103.789 (train). The time used is 19.562s. 
At iter 6870/65582, epoch 2, the losses are 4.218 (train). the base losses are 103.845 (train). The time used is 16.038s. 
At iter 6880/65582, epoch 2, the losses are 4.236 (train). the base losses are 104.259 (train). The time used is 9.674s. 
At iter 6890/65582, epoch 2, the losses are 4.216 (train). the base losses are 103.296 (train). The time used is 9.575s. 
At iter 6900/65582, epoch 2, the losses are 4.211 (train). the base losses are 102.578 (train). The time used is 18.209s. 
At iter 6900/65582, epoch 2, the losses are 4.278 (test). the base losses are 104.123 (test). 
At iter 6910/65582, epoch 2, the losses are 4.301 (train). the base losses are 102.565 (train). The time used is 26.623s. 
At iter 6920/65582, epoch 2, the losses are 4.286 (train). the base losses are 102.500 (train). The time used is 17.923s. 
At iter 6930/65582, epoch 2, the losses are 4.164 (train). the base losses are 102.546 (train). The time used is 14.251s. 
At iter 6940/65582, epoch 2, the losses are 4.187 (train). the base losses are 103.038 (train). The time used is 19.132s. 
At iter 6950/65582, epoch 2, the losses are 4.235 (train). the base losses are 103.030 (train). The time used is 14.359s. 
At iter 6950/65582, epoch 2, the losses are 4.271 (test). the base losses are 104.167 (test). 
At iter 6960/65582, epoch 2, the losses are 4.240 (train). the base losses are 102.472 (train). The time used is 17.739s. 
At iter 6970/65582, epoch 2, the losses are 4.294 (train). the base losses are 104.439 (train). The time used is 15.988s. 
At iter 6980/65582, epoch 2, the losses are 4.271 (train). the base losses are 104.794 (train). The time used is 17.300s. 
At iter 6990/65582, epoch 2, the losses are 4.229 (train). the base losses are 103.854 (train). The time used is 11.297s. 
At iter 7000/65582, epoch 2, the losses are 4.231 (train). the base losses are 102.870 (train). The time used is 8.505s. 
At iter 7000/65582, epoch 2, the losses are 4.203 (test). the base losses are 103.626 (test). 
At iter 7010/65582, epoch 2, the losses are 4.242 (train). the base losses are 103.294 (train). The time used is 23.985s. 
At iter 7020/65582, epoch 2, the losses are 4.171 (train). the base losses are 103.794 (train). The time used is 12.115s. 
At iter 7030/65582, epoch 2, the losses are 4.230 (train). the base losses are 104.133 (train). The time used is 10.426s. 
At iter 7040/65582, epoch 2, the losses are 4.215 (train). the base losses are 102.391 (train). The time used is 14.330s. 
At iter 7050/65582, epoch 2, the losses are 4.161 (train). the base losses are 103.118 (train). The time used is 10.036s. 
At iter 7050/65582, epoch 2, the losses are 4.274 (test). the base losses are 103.413 (test). 
At iter 7060/65582, epoch 2, the losses are 4.236 (train). the base losses are 103.604 (train). The time used is 18.639s. 
At iter 7070/65582, epoch 2, the losses are 4.202 (train). the base losses are 103.256 (train). The time used is 12.165s. 
At iter 7080/65582, epoch 2, the losses are 4.270 (train). the base losses are 103.142 (train). The time used is 12.910s. 
At iter 7090/65582, epoch 2, the losses are 4.197 (train). the base losses are 103.155 (train). The time used is 14.501s. 
At iter 7100/65582, epoch 2, the losses are 4.215 (train). the base losses are 102.342 (train). The time used is 14.518s. 
At iter 7100/65582, epoch 2, the losses are 4.245 (test). the base losses are 102.759 (test). 
At iter 7110/65582, epoch 2, the losses are 4.225 (train). the base losses are 104.244 (train). The time used is 21.939s. 
At iter 7120/65582, epoch 2, the losses are 4.245 (train). the base losses are 103.228 (train). The time used is 10.404s. 
At iter 7130/65582, epoch 2, the losses are 4.253 (train). the base losses are 102.084 (train). The time used is 14.287s. 
At iter 7140/65582, epoch 2, the losses are 4.236 (train). the base losses are 101.966 (train). The time used is 13.854s. 
At iter 7150/65582, epoch 2, the losses are 4.244 (train). the base losses are 101.241 (train). The time used is 11.603s. 
At iter 7150/65582, epoch 2, the losses are 4.297 (test). the base losses are 103.203 (test). 
At iter 7160/65582, epoch 2, the losses are 4.217 (train). the base losses are 103.296 (train). The time used is 18.718s. 
At iter 7170/65582, epoch 2, the losses are 4.230 (train). the base losses are 102.868 (train). The time used is 10.663s. 
At iter 7180/65582, epoch 2, the losses are 4.233 (train). the base losses are 104.232 (train). The time used is 18.024s. 
At iter 7190/65582, epoch 2, the losses are 4.250 (train). the base losses are 101.825 (train). The time used is 10.721s. 
At iter 7200/65582, epoch 2, the losses are 4.273 (train). the base losses are 103.590 (train). The time used is 14.127s. 
At iter 7200/65582, epoch 2, the losses are 4.248 (test). the base losses are 103.504 (test). 
At iter 7210/65582, epoch 2, the losses are 4.206 (train). the base losses are 103.718 (train). The time used is 22.596s. 
At iter 7220/65582, epoch 2, the losses are 4.230 (train). the base losses are 104.392 (train). The time used is 17.189s. 
At iter 7230/65582, epoch 2, the losses are 4.188 (train). the base losses are 102.200 (train). The time used is 16.666s. 
At iter 7240/65582, epoch 2, the losses are 4.203 (train). the base losses are 103.632 (train). The time used is 12.419s. 
At iter 7250/65582, epoch 2, the losses are 4.214 (train). the base losses are 103.320 (train). The time used is 10.874s. 
At iter 7250/65582, epoch 2, the losses are 4.227 (test). the base losses are 101.457 (test). 
At iter 7260/65582, epoch 2, the losses are 4.149 (train). the base losses are 104.954 (train). The time used is 18.462s. 
At iter 7270/65582, epoch 2, the losses are 4.199 (train). the base losses are 104.200 (train). The time used is 18.373s. 
At iter 7280/65582, epoch 2, the losses are 4.237 (train). the base losses are 104.411 (train). The time used is 12.804s. 
At iter 7290/65582, epoch 2, the losses are 4.180 (train). the base losses are 104.005 (train). The time used is 13.923s. 
At iter 7300/65582, epoch 2, the losses are 4.187 (train). the base losses are 104.905 (train). The time used is 12.871s. 
At iter 7300/65582, epoch 2, the losses are 4.268 (test). the base losses are 104.371 (test). 
At iter 7310/65582, epoch 2, the losses are 4.197 (train). the base losses are 102.743 (train). The time used is 24.072s. 
At iter 7320/65582, epoch 2, the losses are 4.205 (train). the base losses are 103.383 (train). The time used is 14.424s. 
At iter 7330/65582, epoch 2, the losses are 4.214 (train). the base losses are 104.271 (train). The time used is 18.156s. 
At iter 7340/65582, epoch 2, the losses are 4.227 (train). the base losses are 105.765 (train). The time used is 13.441s. 
At iter 7350/65582, epoch 2, the losses are 4.234 (train). the base losses are 103.814 (train). The time used is 13.512s. 
At iter 7350/65582, epoch 2, the losses are 4.257 (test). the base losses are 105.812 (test). 
At iter 7360/65582, epoch 2, the losses are 4.246 (train). the base losses are 104.240 (train). The time used is 22.678s. 
At iter 7370/65582, epoch 2, the losses are 4.195 (train). the base losses are 104.422 (train). The time used is 13.224s. 
At iter 7380/65582, epoch 2, the losses are 4.206 (train). the base losses are 101.889 (train). The time used is 16.343s. 
At iter 7390/65582, epoch 2, the losses are 4.189 (train). the base losses are 102.874 (train). The time used is 15.975s. 
At iter 7400/65582, epoch 2, the losses are 4.201 (train). the base losses are 104.354 (train). The time used is 11.307s. 
At iter 7400/65582, epoch 2, the losses are 4.238 (test). the base losses are 103.090 (test). 
At iter 7410/65582, epoch 2, the losses are 4.238 (train). the base losses are 103.163 (train). The time used is 19.522s. 
At iter 7420/65582, epoch 2, the losses are 4.211 (train). the base losses are 103.780 (train). The time used is 16.478s. 
At iter 7430/65582, epoch 2, the losses are 4.211 (train). the base losses are 102.158 (train). The time used is 12.267s. 
At iter 7440/65582, epoch 2, the losses are 4.268 (train). the base losses are 103.181 (train). The time used is 15.087s. 
At iter 7450/65582, epoch 2, the losses are 4.266 (train). the base losses are 104.170 (train). The time used is 13.288s. 
At iter 7450/65582, epoch 2, the losses are 4.303 (test). the base losses are 104.549 (test). 
At iter 7460/65582, epoch 2, the losses are 4.232 (train). the base losses are 104.139 (train). The time used is 18.647s. 
At iter 7470/65582, epoch 2, the losses are 4.180 (train). the base losses are 104.018 (train). The time used is 20.796s. 
At iter 7480/65582, epoch 2, the losses are 4.224 (train). the base losses are 101.473 (train). The time used is 7.625s. 
At iter 7490/65582, epoch 2, the losses are 4.272 (train). the base losses are 102.670 (train). The time used is 11.781s. 
At iter 7500/65582, epoch 2, the losses are 4.250 (train). the base losses are 103.621 (train). The time used is 8.891s. 
At iter 7500/65582, epoch 2, the losses are 4.249 (test). the base losses are 103.436 (test). 
At iter 7510/65582, epoch 2, the losses are 4.237 (train). the base losses are 103.789 (train). The time used is 20.825s. 
At iter 7520/65582, epoch 2, the losses are 4.253 (train). the base losses are 103.935 (train). The time used is 19.632s. 
At iter 7530/65582, epoch 2, the losses are 4.177 (train). the base losses are 103.374 (train). The time used is 8.150s. 
At iter 7540/65582, epoch 2, the losses are 4.235 (train). the base losses are 103.324 (train). The time used is 13.599s. 
At iter 7550/65582, epoch 2, the losses are 4.241 (train). the base losses are 103.988 (train). The time used is 14.363s. 
At iter 7550/65582, epoch 2, the losses are 4.230 (test). the base losses are 103.197 (test). 
At iter 7560/65582, epoch 2, the losses are 4.201 (train). the base losses are 102.463 (train). The time used is 28.349s. 
At iter 7570/65582, epoch 2, the losses are 4.223 (train). the base losses are 104.438 (train). The time used is 12.313s. 
At iter 7580/65582, epoch 2, the losses are 4.219 (train). the base losses are 101.791 (train). The time used is 9.216s. 
At iter 7590/65582, epoch 2, the losses are 4.212 (train). the base losses are 102.854 (train). The time used is 13.863s. 
At iter 7600/65582, epoch 2, the losses are 4.275 (train). the base losses are 104.685 (train). The time used is 14.466s. 
At iter 7600/65582, epoch 2, the losses are 4.264 (test). the base losses are 103.735 (test). 
At iter 7610/65582, epoch 2, the losses are 4.237 (train). the base losses are 102.862 (train). The time used is 20.310s. 
At iter 7620/65582, epoch 2, the losses are 4.233 (train). the base losses are 102.772 (train). The time used is 16.506s. 
At iter 7630/65582, epoch 2, the losses are 4.219 (train). the base losses are 103.990 (train). The time used is 12.439s. 
At iter 7640/65582, epoch 2, the losses are 4.251 (train). the base losses are 103.231 (train). The time used is 16.384s. 
At iter 7650/65582, epoch 2, the losses are 4.187 (train). the base losses are 102.762 (train). The time used is 18.450s. 
At iter 7650/65582, epoch 2, the losses are 4.226 (test). the base losses are 102.232 (test). 
At iter 7660/65582, epoch 2, the losses are 4.227 (train). the base losses are 104.028 (train). The time used is 25.049s. 
At iter 7670/65582, epoch 2, the losses are 4.211 (train). the base losses are 103.170 (train). The time used is 15.222s. 
At iter 7680/65582, epoch 2, the losses are 4.177 (train). the base losses are 103.777 (train). The time used is 11.838s. 
At iter 7690/65582, epoch 2, the losses are 4.225 (train). the base losses are 103.433 (train). The time used is 11.151s. 
At iter 7700/65582, epoch 2, the losses are 4.178 (train). the base losses are 101.982 (train). The time used is 13.377s. 
At iter 7700/65582, epoch 2, the losses are 4.215 (test). the base losses are 104.954 (test). 
At iter 7710/65582, epoch 2, the losses are 4.207 (train). the base losses are 103.308 (train). The time used is 18.795s. 
At iter 7720/65582, epoch 2, the losses are 4.213 (train). the base losses are 101.713 (train). The time used is 9.104s. 
At iter 7730/65582, epoch 2, the losses are 4.283 (train). the base losses are 104.343 (train). The time used is 11.787s. 
At iter 7740/65582, epoch 2, the losses are 4.235 (train). the base losses are 103.562 (train). The time used is 9.959s. 
At iter 7750/65582, epoch 2, the losses are 4.244 (train). the base losses are 103.098 (train). The time used is 9.439s. 
At iter 7750/65582, epoch 2, the losses are 4.300 (test). the base losses are 105.055 (test). 
At iter 7760/65582, epoch 2, the losses are 4.261 (train). the base losses are 102.928 (train). The time used is 19.730s. 
At iter 7770/65582, epoch 2, the losses are 4.202 (train). the base losses are 104.065 (train). The time used is 13.303s. 
At iter 7780/65582, epoch 2, the losses are 4.165 (train). the base losses are 101.635 (train). The time used is 16.973s. 
At iter 7790/65582, epoch 2, the losses are 4.209 (train). the base losses are 102.355 (train). The time used is 17.441s. 
At iter 7800/65582, epoch 2, the losses are 4.225 (train). the base losses are 102.115 (train). The time used is 13.901s. 
At iter 7800/65582, epoch 2, the losses are 4.250 (test). the base losses are 104.777 (test). 
At iter 7810/65582, epoch 2, the losses are 4.190 (train). the base losses are 103.828 (train). The time used is 23.139s. 
At iter 7820/65582, epoch 2, the losses are 4.200 (train). the base losses are 102.871 (train). The time used is 13.972s. 
At iter 7830/65582, epoch 2, the losses are 4.184 (train). the base losses are 104.216 (train). The time used is 13.407s. 
At iter 7840/65582, epoch 2, the losses are 4.246 (train). the base losses are 102.481 (train). The time used is 18.300s. 
At iter 7850/65582, epoch 2, the losses are 4.201 (train). the base losses are 102.689 (train). The time used is 10.539s. 
At iter 7850/65582, epoch 2, the losses are 4.216 (test). the base losses are 102.469 (test). 
At iter 7860/65582, epoch 2, the losses are 4.231 (train). the base losses are 103.689 (train). The time used is 23.366s. 
At iter 7870/65582, epoch 2, the losses are 4.224 (train). the base losses are 102.775 (train). The time used is 12.068s. 
At iter 7880/65582, epoch 2, the losses are 4.245 (train). the base losses are 104.225 (train). The time used is 9.198s. 
At iter 7890/65582, epoch 2, the losses are 4.236 (train). the base losses are 103.506 (train). The time used is 10.516s. 
At iter 7900/65582, epoch 2, the losses are 4.232 (train). the base losses are 103.451 (train). The time used is 11.183s. 
At iter 7900/65582, epoch 2, the losses are 4.218 (test). the base losses are 104.901 (test). 
At iter 7910/65582, epoch 2, the losses are 4.160 (train). the base losses are 102.286 (train). The time used is 22.401s. 
At iter 7920/65582, epoch 2, the losses are 4.152 (train). the base losses are 102.830 (train). The time used is 13.771s. 
At iter 7930/65582, epoch 2, the losses are 4.201 (train). the base losses are 103.247 (train). The time used is 11.511s. 
At iter 7940/65582, epoch 2, the losses are 4.192 (train). the base losses are 102.524 (train). The time used is 13.465s. 
At iter 7950/65582, epoch 2, the losses are 4.136 (train). the base losses are 102.734 (train). The time used is 13.736s. 
At iter 7950/65582, epoch 2, the losses are 4.212 (test). the base losses are 104.363 (test). 
At iter 7960/65582, epoch 2, the losses are 4.207 (train). the base losses are 104.450 (train). The time used is 27.892s. 
At iter 7970/65582, epoch 2, the losses are 4.284 (train). the base losses are 102.408 (train). The time used is 11.961s. 
At iter 7980/65582, epoch 2, the losses are 4.164 (train). the base losses are 103.627 (train). The time used is 12.683s. 
At iter 7990/65582, epoch 2, the losses are 4.261 (train). the base losses are 101.976 (train). The time used is 12.509s. 
At iter 8000/65582, epoch 2, the losses are 4.202 (train). the base losses are 102.200 (train). The time used is 12.271s. 
At iter 8000/65582, epoch 2, the losses are 4.291 (test). the base losses are 102.321 (test). 
At iter 8010/65582, epoch 2, the losses are 4.201 (train). the base losses are 102.692 (train). The time used is 21.437s. 
At iter 8020/65582, epoch 2, the losses are 4.242 (train). the base losses are 103.225 (train). The time used is 8.220s. 
At iter 8030/65582, epoch 2, the losses are 4.200 (train). the base losses are 103.747 (train). The time used is 19.618s. 
At iter 8040/65582, epoch 2, the losses are 4.203 (train). the base losses are 101.729 (train). The time used is 15.366s. 
At iter 8050/65582, epoch 2, the losses are 4.208 (train). the base losses are 103.145 (train). The time used is 13.859s. 
At iter 8050/65582, epoch 2, the losses are 4.224 (test). the base losses are 103.268 (test). 
At iter 8060/65582, epoch 2, the losses are 4.237 (train). the base losses are 102.704 (train). The time used is 25.823s. 
At iter 8070/65582, epoch 2, the losses are 4.190 (train). the base losses are 104.002 (train). The time used is 9.659s. 
At iter 8080/65582, epoch 2, the losses are 4.233 (train). the base losses are 103.195 (train). The time used is 9.283s. 
At iter 8090/65582, epoch 2, the losses are 4.242 (train). the base losses are 102.698 (train). The time used is 12.091s. 
At iter 8100/65582, epoch 2, the losses are 4.258 (train). the base losses are 104.252 (train). The time used is 15.422s. 
At iter 8100/65582, epoch 2, the losses are 4.266 (test). the base losses are 103.709 (test). 
At iter 8110/65582, epoch 2, the losses are 4.266 (train). the base losses are 102.540 (train). The time used is 20.070s. 
At iter 8120/65582, epoch 2, the losses are 4.283 (train). the base losses are 103.791 (train). The time used is 14.587s. 
At iter 8130/65582, epoch 2, the losses are 4.243 (train). the base losses are 103.821 (train). The time used is 14.221s. 
At iter 8140/65582, epoch 2, the losses are 4.159 (train). the base losses are 103.796 (train). The time used is 20.709s. 
At iter 8150/65582, epoch 2, the losses are 4.154 (train). the base losses are 102.661 (train). The time used is 11.990s. 
At iter 8150/65582, epoch 2, the losses are 4.281 (test). the base losses are 104.457 (test). 
At iter 8160/65582, epoch 2, the losses are 4.226 (train). the base losses are 104.080 (train). The time used is 22.087s. 
At iter 8170/65582, epoch 2, the losses are 4.220 (train). the base losses are 101.356 (train). The time used is 22.229s. 
At iter 8180/65582, epoch 2, the losses are 4.263 (train). the base losses are 103.209 (train). The time used is 10.281s. 
At iter 8190/65582, epoch 2, the losses are 4.256 (train). the base losses are 103.999 (train). The time used is 8.937s. 
At iter 8200/65582, epoch 2, the losses are 4.210 (train). the base losses are 102.908 (train). The time used is 11.434s. 
At iter 8200/65582, epoch 2, the losses are 4.280 (test). the base losses are 104.158 (test). 
At iter 8210/65582, epoch 2, the losses are 4.175 (train). the base losses are 103.006 (train). The time used is 22.568s. 
At iter 8220/65582, epoch 2, the losses are 4.224 (train). the base losses are 103.399 (train). The time used is 10.792s. 
At iter 8230/65582, epoch 2, the losses are 4.211 (train). the base losses are 102.265 (train). The time used is 10.673s. 
At iter 8240/65582, epoch 2, the losses are 4.233 (train). the base losses are 103.948 (train). The time used is 12.082s. 
At iter 8250/65582, epoch 2, the losses are 4.225 (train). the base losses are 102.530 (train). The time used is 17.595s. 
At iter 8250/65582, epoch 2, the losses are 4.212 (test). the base losses are 103.543 (test). 
At iter 8260/65582, epoch 2, the losses are 4.232 (train). the base losses are 103.250 (train). The time used is 26.471s. 
At iter 8270/65582, epoch 2, the losses are 4.217 (train). the base losses are 101.712 (train). The time used is 9.262s. 
At iter 8280/65582, epoch 2, the losses are 4.187 (train). the base losses are 105.064 (train). The time used is 15.070s. 
At iter 8290/65582, epoch 2, the losses are 4.205 (train). the base losses are 103.694 (train). The time used is 8.486s. 
At iter 8300/65582, epoch 2, the losses are 4.230 (train). the base losses are 105.019 (train). The time used is 9.880s. 
At iter 8300/65582, epoch 2, the losses are 4.211 (test). the base losses are 104.087 (test). 
At iter 8310/65582, epoch 2, the losses are 4.225 (train). the base losses are 103.581 (train). The time used is 16.827s. 
At iter 8320/65582, epoch 2, the losses are 4.230 (train). the base losses are 103.133 (train). The time used is 11.985s. 
At iter 8330/65582, epoch 2, the losses are 4.195 (train). the base losses are 103.092 (train). The time used is 22.321s. 
At iter 8340/65582, epoch 2, the losses are 4.240 (train). the base losses are 103.433 (train). The time used is 16.093s. 
At iter 8350/65582, epoch 2, the losses are 4.158 (train). the base losses are 102.072 (train). The time used is 12.565s. 
At iter 8350/65582, epoch 2, the losses are 4.257 (test). the base losses are 103.061 (test). 
At iter 8360/65582, epoch 2, the losses are 4.185 (train). the base losses are 101.729 (train). The time used is 21.758s. 
At iter 8370/65582, epoch 2, the losses are 4.218 (train). the base losses are 102.954 (train). The time used is 12.683s. 
At iter 8380/65582, epoch 2, the losses are 4.218 (train). the base losses are 103.968 (train). The time used is 18.930s. 
At iter 8390/65582, epoch 2, the losses are 4.247 (train). the base losses are 103.004 (train). The time used is 11.311s. 
At iter 8400/65582, epoch 2, the losses are 4.221 (train). the base losses are 103.268 (train). The time used is 17.687s. 
At iter 8400/65582, epoch 2, the losses are 4.262 (test). the base losses are 105.043 (test). 
At iter 8410/65582, epoch 2, the losses are 4.150 (train). the base losses are 103.970 (train). The time used is 17.142s. 
At iter 8420/65582, epoch 2, the losses are 4.259 (train). the base losses are 103.675 (train). The time used is 9.346s. 
At iter 8430/65582, epoch 2, the losses are 4.166 (train). the base losses are 101.729 (train). The time used is 13.380s. 
At iter 8440/65582, epoch 2, the losses are 4.238 (train). the base losses are 104.170 (train). The time used is 14.695s. 
At iter 8450/65582, epoch 2, the losses are 4.239 (train). the base losses are 103.981 (train). The time used is 14.784s. 
At iter 8450/65582, epoch 2, the losses are 4.214 (test). the base losses are 100.818 (test). 
At iter 8460/65582, epoch 2, the losses are 4.266 (train). the base losses are 104.314 (train). The time used is 22.224s. 
At iter 8470/65582, epoch 2, the losses are 4.215 (train). the base losses are 104.191 (train). The time used is 12.696s. 
At iter 8480/65582, epoch 2, the losses are 4.246 (train). the base losses are 103.391 (train). The time used is 8.627s. 
At iter 8490/65582, epoch 2, the losses are 4.253 (train). the base losses are 102.959 (train). The time used is 12.706s. 
At iter 8500/65582, epoch 2, the losses are 4.214 (train). the base losses are 103.510 (train). The time used is 10.522s. 
At iter 8500/65582, epoch 2, the losses are 4.262 (test). the base losses are 104.244 (test). 
At iter 8510/65582, epoch 2, the losses are 4.228 (train). the base losses are 104.391 (train). The time used is 22.234s. 
At iter 8520/65582, epoch 2, the losses are 4.131 (train). the base losses are 102.473 (train). The time used is 16.425s. 
At iter 8530/65582, epoch 2, the losses are 4.210 (train). the base losses are 104.845 (train). The time used is 14.474s. 
At iter 8540/65582, epoch 2, the losses are 4.263 (train). the base losses are 103.092 (train). The time used is 13.258s. 
At iter 8550/65582, epoch 2, the losses are 4.263 (train). the base losses are 103.034 (train). The time used is 13.105s. 
At iter 8550/65582, epoch 2, the losses are 4.291 (test). the base losses are 103.874 (test). 
At iter 8560/65582, epoch 2, the losses are 4.209 (train). the base losses are 102.744 (train). The time used is 20.064s. 
At iter 8570/65582, epoch 2, the losses are 4.234 (train). the base losses are 104.114 (train). The time used is 11.234s. 
At iter 8580/65582, epoch 2, the losses are 4.210 (train). the base losses are 102.442 (train). The time used is 12.335s. 
At iter 8590/65582, epoch 2, the losses are 4.245 (train). the base losses are 103.744 (train). The time used is 15.132s. 
At iter 8600/65582, epoch 2, the losses are 4.241 (train). the base losses are 103.553 (train). The time used is 16.457s. 
