Running prime number generator program on 30 CPU cores
65582 11047
number of parameters: 1.69M
Adjusting learning rate of group 0 to 1.0000e-04.
At iter 10/65582, epoch 1, the losses are 61.206 (train). the base losses are 103.626 (train). The time used is 14.209s. 
At iter 10230/65582, epoch 1, the losses are 4.259 (train). the base losses are 103.360 (train). The time used is 12.489s. 
At iter 10240/65582, epoch 1, the losses are 4.194 (train). the base losses are 104.036 (train). The time used is 16.398s. 
At iter 10250/65582, epoch 1, the losses are 4.217 (train). the base losses are 102.389 (train). The time used is 15.944s. 
At iter 10250/65582, epoch 1, the losses are 4.283 (test). the base losses are 103.416 (test). 
At iter 10260/65582, epoch 1, the losses are 4.221 (train). the base losses are 102.799 (train). The time used is 16.892s. 
At iter 10270/65582, epoch 1, the losses are 4.230 (train). the base losses are 105.006 (train). The time used is 12.664s. 
At iter 10280/65582, epoch 1, the losses are 4.193 (train). the base losses are 103.877 (train). The time used is 14.818s. 
At iter 10290/65582, epoch 1, the losses are 4.243 (train). the base losses are 102.496 (train). The time used is 13.810s. 
At iter 10300/65582, epoch 1, the losses are 4.258 (train). the base losses are 102.697 (train). The time used is 10.227s. 
At iter 10300/65582, epoch 1, the losses are 4.240 (test). the base losses are 101.794 (test). 
At iter 10310/65582, epoch 1, the losses are 4.213 (train). the base losses are 103.330 (train). The time used is 30.635s. 
At iter 10320/65582, epoch 1, the losses are 4.241 (train). the base losses are 103.988 (train). The time used is 13.171s. 
At iter 10330/65582, epoch 1, the losses are 4.221 (train). the base losses are 103.811 (train). The time used is 15.073s. 
At iter 10340/65582, epoch 1, the losses are 4.195 (train). the base losses are 102.509 (train). The time used is 17.697s. 
At iter 10350/65582, epoch 1, the losses are 4.246 (train). the base losses are 102.351 (train). The time used is 17.219s. 
At iter 10350/65582, epoch 1, the losses are 4.293 (test). the base losses are 103.718 (test). 
At iter 10360/65582, epoch 1, the losses are 4.184 (train). the base losses are 102.891 (train). The time used is 20.340s. 
At iter 10370/65582, epoch 1, the losses are 4.241 (train). the base losses are 103.586 (train). The time used is 10.178s. 
At iter 10380/65582, epoch 1, the losses are 4.228 (train). the base losses are 103.000 (train). The time used is 15.783s. 
At iter 10390/65582, epoch 1, the losses are 4.175 (train). the base losses are 102.497 (train). The time used is 14.504s. 
At iter 10400/65582, epoch 1, the losses are 4.230 (train). the base losses are 103.328 (train). The time used is 16.275s. 
At iter 10400/65582, epoch 1, the losses are 4.265 (test). the base losses are 104.070 (test). 
At iter 10410/65582, epoch 1, the losses are 4.213 (train). the base losses are 102.803 (train). The time used is 22.764s. 
At iter 10420/65582, epoch 1, the losses are 4.216 (train). the base losses are 103.926 (train). The time used is 11.953s. 
At iter 10430/65582, epoch 1, the losses are 4.186 (train). the base losses are 103.851 (train). The time used is 12.103s. 
At iter 10440/65582, epoch 1, the losses are 4.229 (train). the base losses are 103.152 (train). The time used is 13.073s. 
At iter 10450/65582, epoch 1, the losses are 4.199 (train). the base losses are 103.774 (train). The time used is 16.609s. 
At iter 10450/65582, epoch 1, the losses are 4.222 (test). the base losses are 102.794 (test). 
At iter 10460/65582, epoch 1, the losses are 4.194 (train). the base losses are 103.913 (train). The time used is 25.148s. 
At iter 10470/65582, epoch 1, the losses are 4.221 (train). the base losses are 104.472 (train). The time used is 11.019s. 
At iter 10480/65582, epoch 1, the losses are 4.248 (train). the base losses are 104.311 (train). The time used is 8.850s. 
At iter 10490/65582, epoch 1, the losses are 4.185 (train). the base losses are 104.399 (train). The time used is 14.547s. 
At iter 10500/65582, epoch 1, the losses are 4.222 (train). the base losses are 102.513 (train). The time used is 11.753s. 
At iter 10500/65582, epoch 1, the losses are 4.297 (test). the base losses are 101.448 (test). 
At iter 10510/65582, epoch 1, the losses are 4.214 (train). the base losses are 104.405 (train). The time used is 23.042s. 
At iter 10520/65582, epoch 1, the losses are 4.245 (train). the base losses are 103.146 (train). The time used is 19.437s. 
At iter 10530/65582, epoch 1, the losses are 4.227 (train). the base losses are 103.497 (train). The time used is 20.110s. 
At iter 10540/65582, epoch 1, the losses are 4.212 (train). the base losses are 101.725 (train). The time used is 9.781s. 
At iter 10550/65582, epoch 1, the losses are 4.159 (train). the base losses are 102.990 (train). The time used is 11.360s. 
At iter 10550/65582, epoch 1, the losses are 4.268 (test). the base losses are 102.895 (test). 
At iter 10560/65582, epoch 1, the losses are 4.235 (train). the base losses are 103.444 (train). The time used is 20.144s. 
At iter 10570/65582, epoch 1, the losses are 4.247 (train). the base losses are 105.002 (train). The time used is 9.080s. 
At iter 10580/65582, epoch 1, the losses are 4.171 (train). the base losses are 102.877 (train). The time used is 13.374s. 
At iter 10590/65582, epoch 1, the losses are 4.225 (train). the base losses are 103.691 (train). The time used is 11.832s. 
At iter 10600/65582, epoch 1, the losses are 4.227 (train). the base losses are 103.204 (train). The time used is 11.654s. 
At iter 10600/65582, epoch 1, the losses are 4.282 (test). the base losses are 103.078 (test). 
At iter 10610/65582, epoch 1, the losses are 4.208 (train). the base losses are 101.509 (train). The time used is 24.176s. 
At iter 10620/65582, epoch 1, the losses are 4.201 (train). the base losses are 104.269 (train). The time used is 15.138s. 
At iter 10630/65582, epoch 1, the losses are 4.245 (train). the base losses are 103.291 (train). The time used is 17.823s. 
At iter 10640/65582, epoch 1, the losses are 4.168 (train). the base losses are 103.112 (train). The time used is 14.480s. 
At iter 10650/65582, epoch 1, the losses are 4.268 (train). the base losses are 102.861 (train). The time used is 12.256s. 
At iter 10650/65582, epoch 1, the losses are 4.224 (test). the base losses are 103.883 (test). 
At iter 10660/65582, epoch 1, the losses are 4.199 (train). the base losses are 102.894 (train). The time used is 28.730s. 
At iter 10670/65582, epoch 1, the losses are 4.247 (train). the base losses are 104.031 (train). The time used is 19.095s. 
At iter 10680/65582, epoch 1, the losses are 4.234 (train). the base losses are 101.898 (train). The time used is 17.858s. 
At iter 10690/65582, epoch 1, the losses are 4.148 (train). the base losses are 104.615 (train). The time used is 16.822s. 
At iter 10700/65582, epoch 1, the losses are 4.233 (train). the base losses are 102.609 (train). The time used is 13.690s. 
At iter 10700/65582, epoch 1, the losses are 4.225 (test). the base losses are 106.357 (test). 
At iter 10710/65582, epoch 1, the losses are 4.223 (train). the base losses are 103.562 (train). The time used is 17.905s. 
At iter 10720/65582, epoch 1, the losses are 4.210 (train). the base losses are 104.342 (train). The time used is 12.762s. 
At iter 10730/65582, epoch 1, the losses are 4.228 (train). the base losses are 102.768 (train). The time used is 9.493s. 
At iter 10740/65582, epoch 1, the losses are 4.142 (train). the base losses are 102.691 (train). The time used is 11.575s. 
At iter 10750/65582, epoch 1, the losses are 4.178 (train). the base losses are 102.391 (train). The time used is 9.875s. 
At iter 10750/65582, epoch 1, the losses are 4.247 (test). the base losses are 104.874 (test). 
At iter 10760/65582, epoch 1, the losses are 4.231 (train). the base losses are 104.500 (train). The time used is 18.201s. 
At iter 10770/65582, epoch 1, the losses are 4.270 (train). the base losses are 103.595 (train). The time used is 10.753s. 
At iter 10780/65582, epoch 1, the losses are 4.243 (train). the base losses are 103.031 (train). The time used is 11.907s. 
At iter 10790/65582, epoch 1, the losses are 4.221 (train). the base losses are 103.959 (train). The time used is 12.691s. 
At iter 10800/65582, epoch 1, the losses are 4.238 (train). the base losses are 102.683 (train). The time used is 10.081s. 
At iter 10800/65582, epoch 1, the losses are 4.261 (test). the base losses are 103.809 (test). 
At iter 10810/65582, epoch 1, the losses are 4.204 (train). the base losses are 103.929 (train). The time used is 19.193s. 
At iter 10820/65582, epoch 1, the losses are 4.222 (train). the base losses are 103.358 (train). The time used is 15.916s. 
At iter 10830/65582, epoch 1, the losses are 4.175 (train). the base losses are 103.433 (train). The time used is 18.729s. 
At iter 10840/65582, epoch 1, the losses are 4.216 (train). the base losses are 103.605 (train). The time used is 16.568s. 
At iter 10850/65582, epoch 1, the losses are 4.163 (train). the base losses are 102.669 (train). The time used is 13.912s. 
At iter 10850/65582, epoch 1, the losses are 4.303 (test). the base losses are 103.851 (test). 
At iter 10860/65582, epoch 1, the losses are 4.203 (train). the base losses are 102.737 (train). The time used is 19.676s. 
At iter 10870/65582, epoch 1, the losses are 4.207 (train). the base losses are 104.191 (train). The time used is 19.373s. 
At iter 10880/65582, epoch 1, the losses are 4.224 (train). the base losses are 103.874 (train). The time used is 12.558s. 
At iter 10890/65582, epoch 1, the losses are 4.181 (train). the base losses are 101.354 (train). The time used is 19.572s. 
At iter 10900/65582, epoch 1, the losses are 4.242 (train). the base losses are 103.959 (train). The time used is 12.521s. 
At iter 10900/65582, epoch 1, the losses are 4.228 (test). the base losses are 104.629 (test). 
At iter 10910/65582, epoch 1, the losses are 4.272 (train). the base losses are 103.154 (train). The time used is 28.644s. 
At iter 10920/65582, epoch 1, the losses are 4.217 (train). the base losses are 104.722 (train). The time used is 13.755s. 
At iter 10930/65582, epoch 1, the losses are 4.247 (train). the base losses are 102.624 (train). The time used is 14.453s. 
At iter 10940/65582, epoch 1, the losses are 4.189 (train). the base losses are 104.565 (train). The time used is 10.768s. 
At iter 10950/65582, epoch 1, the losses are 4.242 (train). the base losses are 102.811 (train). The time used is 14.034s. 
At iter 10950/65582, epoch 1, the losses are 4.250 (test). the base losses are 102.726 (test). 
At iter 10960/65582, epoch 1, the losses are 4.247 (train). the base losses are 103.895 (train). The time used is 23.268s. 
At iter 10970/65582, epoch 1, the losses are 4.213 (train). the base losses are 104.244 (train). The time used is 11.084s. 
At iter 10980/65582, epoch 1, the losses are 4.271 (train). the base losses are 103.641 (train). The time used is 14.464s. 
At iter 10990/65582, epoch 1, the losses are 4.223 (train). the base losses are 101.164 (train). The time used is 12.249s. 
At iter 11000/65582, epoch 1, the losses are 4.213 (train). the base losses are 103.942 (train). The time used is 14.161s. 
At iter 11000/65582, epoch 1, the losses are 4.229 (test). the base losses are 103.626 (test). 
At iter 11010/65582, epoch 1, the losses are 4.241 (train). the base losses are 104.265 (train). The time used is 26.100s. 
At iter 11020/65582, epoch 1, the losses are 4.167 (train). the base losses are 103.510 (train). The time used is 11.743s. 
At iter 11030/65582, epoch 1, the losses are 4.195 (train). the base losses are 101.706 (train). The time used is 12.410s. 
At iter 11040/65582, epoch 1, the losses are 4.207 (train). the base losses are 104.192 (train). The time used is 11.916s. 
At iter 11050/65582, epoch 1, the losses are 4.212 (train). the base losses are 104.959 (train). The time used is 13.413s. 
At iter 11050/65582, epoch 1, the losses are 4.258 (test). the base losses are 104.087 (test). 
At iter 11060/65582, epoch 1, the losses are 4.176 (train). the base losses are 103.450 (train). The time used is 19.248s. 
At iter 11070/65582, epoch 1, the losses are 4.213 (train). the base losses are 103.744 (train). The time used is 15.719s. 
At iter 11080/65582, epoch 1, the losses are 4.249 (train). the base losses are 103.274 (train). The time used is 16.124s. 
At iter 11090/65582, epoch 1, the losses are 4.237 (train). the base losses are 102.064 (train). The time used is 12.847s. 
At iter 11100/65582, epoch 1, the losses are 4.207 (train). the base losses are 104.453 (train). The time used is 14.048s. 
At iter 11100/65582, epoch 1, the losses are 4.250 (test). the base losses are 104.327 (test). 
At iter 11110/65582, epoch 1, the losses are 4.206 (train). the base losses are 104.219 (train). The time used is 30.850s. 
At iter 11120/65582, epoch 1, the losses are 4.229 (train). the base losses are 103.610 (train). The time used is 13.887s. 
At iter 11130/65582, epoch 1, the losses are 4.224 (train). the base losses are 103.963 (train). The time used is 13.636s. 
At iter 11140/65582, epoch 1, the losses are 4.261 (train). the base losses are 103.707 (train). The time used is 14.963s. 
At iter 11150/65582, epoch 1, the losses are 4.194 (train). the base losses are 102.667 (train). The time used is 18.564s. 
At iter 11150/65582, epoch 1, the losses are 4.288 (test). the base losses are 106.002 (test). 
At iter 11160/65582, epoch 1, the losses are 4.210 (train). the base losses are 102.272 (train). The time used is 26.731s. 
At iter 11170/65582, epoch 1, the losses are 4.210 (train). the base losses are 103.926 (train). The time used is 14.136s. 
At iter 11180/65582, epoch 1, the losses are 4.219 (train). the base losses are 103.488 (train). The time used is 15.191s. 
At iter 11190/65582, epoch 1, the losses are 4.207 (train). the base losses are 104.429 (train). The time used is 16.415s. 
At iter 11200/65582, epoch 1, the losses are 4.244 (train). the base losses are 102.601 (train). The time used is 10.865s. 
At iter 11200/65582, epoch 1, the losses are 4.205 (test). the base losses are 104.629 (test). 
At iter 11210/65582, epoch 1, the losses are 4.219 (train). the base losses are 105.142 (train). The time used is 18.609s. 
At iter 11220/65582, epoch 1, the losses are 4.217 (train). the base losses are 104.121 (train). The time used is 13.626s. 
At iter 11230/65582, epoch 1, the losses are 4.249 (train). the base losses are 102.793 (train). The time used is 12.059s. 
At iter 11240/65582, epoch 1, the losses are 4.240 (train). the base losses are 104.067 (train). The time used is 11.950s. 
At iter 11250/65582, epoch 1, the losses are 4.200 (train). the base losses are 103.931 (train). The time used is 14.557s. 
At iter 11250/65582, epoch 1, the losses are 4.187 (test). the base losses are 100.990 (test). 
At iter 11260/65582, epoch 1, the losses are 4.197 (train). the base losses are 103.934 (train). The time used is 24.176s. 
At iter 11270/65582, epoch 1, the losses are 4.221 (train). the base losses are 103.879 (train). The time used is 9.976s. 
At iter 11280/65582, epoch 1, the losses are 4.205 (train). the base losses are 102.685 (train). The time used is 13.088s. 
At iter 11290/65582, epoch 1, the losses are 4.271 (train). the base losses are 103.694 (train). The time used is 6.614s. 
At iter 11300/65582, epoch 1, the losses are 4.229 (train). the base losses are 103.071 (train). The time used is 9.469s. 
At iter 11300/65582, epoch 1, the losses are 4.202 (test). the base losses are 103.170 (test). 
At iter 11310/65582, epoch 1, the losses are 4.195 (train). the base losses are 103.377 (train). The time used is 22.922s. 
At iter 11320/65582, epoch 1, the losses are 4.184 (train). the base losses are 102.143 (train). The time used is 10.381s. 
At iter 11330/65582, epoch 1, the losses are 4.177 (train). the base losses are 103.860 (train). The time used is 18.859s. 
At iter 11340/65582, epoch 1, the losses are 4.233 (train). the base losses are 102.803 (train). The time used is 14.672s. 
At iter 11350/65582, epoch 1, the losses are 4.171 (train). the base losses are 103.996 (train). The time used is 14.508s. 
At iter 11350/65582, epoch 1, the losses are 4.242 (test). the base losses are 104.741 (test). 
At iter 11360/65582, epoch 1, the losses are 4.216 (train). the base losses are 104.867 (train). The time used is 23.890s. 
At iter 11370/65582, epoch 1, the losses are 4.186 (train). the base losses are 102.246 (train). The time used is 14.473s. 
At iter 11380/65582, epoch 1, the losses are 4.202 (train). the base losses are 102.799 (train). The time used is 11.502s. 
At iter 11390/65582, epoch 1, the losses are 4.190 (train). the base losses are 102.970 (train). The time used is 13.316s. 
At iter 11400/65582, epoch 1, the losses are 4.172 (train). the base losses are 103.516 (train). The time used is 11.525s. 
At iter 11400/65582, epoch 1, the losses are 4.232 (test). the base losses are 103.433 (test). 
At iter 11410/65582, epoch 1, the losses are 4.256 (train). the base losses are 103.294 (train). The time used is 17.882s. 
At iter 11420/65582, epoch 1, the losses are 4.267 (train). the base losses are 102.670 (train). The time used is 11.065s. 
At iter 11430/65582, epoch 1, the losses are 4.249 (train). the base losses are 102.195 (train). The time used is 12.666s. 
At iter 11440/65582, epoch 1, the losses are 4.256 (train). the base losses are 103.071 (train). The time used is 8.091s. 
At iter 11450/65582, epoch 1, the losses are 4.262 (train). the base losses are 104.642 (train). The time used is 9.340s. 
At iter 11450/65582, epoch 1, the losses are 4.257 (test). the base losses are 103.179 (test). 
At iter 11460/65582, epoch 1, the losses are 4.190 (train). the base losses are 104.320 (train). The time used is 26.260s. 
At iter 11470/65582, epoch 1, the losses are 4.217 (train). the base losses are 101.038 (train). The time used is 17.720s. 
At iter 11480/65582, epoch 1, the losses are 4.247 (train). the base losses are 103.914 (train). The time used is 8.593s. 
At iter 11490/65582, epoch 1, the losses are 4.238 (train). the base losses are 103.649 (train). The time used is 14.769s. 
At iter 11500/65582, epoch 1, the losses are 4.266 (train). the base losses are 104.363 (train). The time used is 11.712s. 
At iter 11500/65582, epoch 1, the losses are 4.228 (test). the base losses are 103.531 (test). 
At iter 11510/65582, epoch 1, the losses are 4.203 (train). the base losses are 105.941 (train). The time used is 20.047s. 
At iter 11520/65582, epoch 1, the losses are 4.194 (train). the base losses are 103.661 (train). The time used is 16.712s. 
At iter 11530/65582, epoch 1, the losses are 4.234 (train). the base losses are 103.059 (train). The time used is 11.621s. 
At iter 11540/65582, epoch 1, the losses are 4.225 (train). the base losses are 102.396 (train). The time used is 16.933s. 
At iter 11550/65582, epoch 1, the losses are 4.218 (train). the base losses are 104.555 (train). The time used is 12.166s. 
At iter 11550/65582, epoch 1, the losses are 4.254 (test). the base losses are 103.484 (test). 
At iter 11560/65582, epoch 1, the losses are 4.198 (train). the base losses are 104.365 (train). The time used is 20.476s. 
At iter 11570/65582, epoch 1, the losses are 4.200 (train). the base losses are 104.404 (train). The time used is 16.143s. 
At iter 11580/65582, epoch 1, the losses are 4.220 (train). the base losses are 102.686 (train). The time used is 13.639s. 
At iter 11590/65582, epoch 1, the losses are 4.221 (train). the base losses are 103.652 (train). The time used is 14.732s. 
At iter 11600/65582, epoch 1, the losses are 4.193 (train). the base losses are 103.269 (train). The time used is 10.497s. 
At iter 11600/65582, epoch 1, the losses are 4.238 (test). the base losses are 101.966 (test). 
At iter 11610/65582, epoch 1, the losses are 4.213 (train). the base losses are 103.552 (train). The time used is 17.172s. 
At iter 11620/65582, epoch 1, the losses are 4.191 (train). the base losses are 103.942 (train). The time used is 12.097s. 
At iter 11630/65582, epoch 1, the losses are 4.197 (train). the base losses are 104.050 (train). The time used is 14.450s. 
At iter 11640/65582, epoch 1, the losses are 4.210 (train). the base losses are 102.670 (train). The time used is 15.133s. 
At iter 11650/65582, epoch 1, the losses are 4.167 (train). the base losses are 102.379 (train). The time used is 20.991s. 
At iter 11650/65582, epoch 1, the losses are 4.285 (test). the base losses are 103.999 (test). 
At iter 11660/65582, epoch 1, the losses are 4.231 (train). the base losses are 104.268 (train). The time used is 27.277s. 
At iter 11670/65582, epoch 1, the losses are 4.255 (train). the base losses are 102.614 (train). The time used is 14.181s. 
At iter 11680/65582, epoch 1, the losses are 4.169 (train). the base losses are 103.254 (train). The time used is 12.147s. 
At iter 11690/65582, epoch 1, the losses are 4.161 (train). the base losses are 104.553 (train). The time used is 9.196s. 
At iter 11700/65582, epoch 1, the losses are 4.257 (train). the base losses are 102.972 (train). The time used is 7.390s. 
At iter 11700/65582, epoch 1, the losses are 4.245 (test). the base losses are 105.197 (test). 
At iter 11710/65582, epoch 1, the losses are 4.215 (train). the base losses are 102.874 (train). The time used is 13.516s. 
At iter 11720/65582, epoch 1, the losses are 4.207 (train). the base losses are 102.633 (train). The time used is 14.311s. 
At iter 11730/65582, epoch 1, the losses are 4.192 (train). the base losses are 102.614 (train). The time used is 14.958s. 
At iter 11740/65582, epoch 1, the losses are 4.175 (train). the base losses are 103.623 (train). The time used is 14.017s. 
At iter 11750/65582, epoch 1, the losses are 4.246 (train). the base losses are 102.558 (train). The time used is 13.060s. 
At iter 11750/65582, epoch 1, the losses are 4.244 (test). the base losses are 104.306 (test). 
At iter 11760/65582, epoch 1, the losses are 4.199 (train). the base losses are 104.286 (train). The time used is 25.941s. 
At iter 11770/65582, epoch 1, the losses are 4.239 (train). the base losses are 103.688 (train). The time used is 13.021s. 
At iter 11780/65582, epoch 1, the losses are 4.214 (train). the base losses are 103.725 (train). The time used is 14.409s. 
At iter 11790/65582, epoch 1, the losses are 4.233 (train). the base losses are 102.899 (train). The time used is 12.494s. 
At iter 11800/65582, epoch 1, the losses are 4.256 (train). the base losses are 103.206 (train). The time used is 15.308s. 
At iter 11800/65582, epoch 1, the losses are 4.250 (test). the base losses are 105.173 (test). 
At iter 11810/65582, epoch 1, the losses are 4.257 (train). the base losses are 103.868 (train). The time used is 25.585s. 
At iter 11820/65582, epoch 1, the losses are 4.189 (train). the base losses are 104.218 (train). The time used is 11.276s. 
At iter 11830/65582, epoch 1, the losses are 4.180 (train). the base losses are 103.868 (train). The time used is 11.423s. 
At iter 11840/65582, epoch 1, the losses are 4.206 (train). the base losses are 102.626 (train). The time used is 6.962s. 
At iter 11850/65582, epoch 1, the losses are 4.234 (train). the base losses are 103.885 (train). The time used is 9.453s. 
At iter 11850/65582, epoch 1, the losses are 4.262 (test). the base losses are 103.673 (test). 
At iter 11860/65582, epoch 1, the losses are 4.197 (train). the base losses are 104.064 (train). The time used is 19.252s. 
At iter 11870/65582, epoch 1, the losses are 4.208 (train). the base losses are 104.037 (train). The time used is 16.062s. 
At iter 11880/65582, epoch 1, the losses are 4.228 (train). the base losses are 102.317 (train). The time used is 11.167s. 
At iter 11890/65582, epoch 1, the losses are 4.228 (train). the base losses are 102.148 (train). The time used is 8.204s. 
At iter 11900/65582, epoch 1, the losses are 4.256 (train). the base losses are 103.648 (train). The time used is 7.319s. 
At iter 11900/65582, epoch 1, the losses are 4.196 (test). the base losses are 104.505 (test). 
At iter 11910/65582, epoch 1, the losses are 4.215 (train). the base losses are 103.360 (train). The time used is 27.470s. 
At iter 11920/65582, epoch 1, the losses are 4.241 (train). the base losses are 102.386 (train). The time used is 11.227s. 
At iter 11930/65582, epoch 1, the losses are 4.217 (train). the base losses are 102.286 (train). The time used is 17.126s. 
At iter 11940/65582, epoch 1, the losses are 4.252 (train). the base losses are 102.478 (train). The time used is 20.733s. 
At iter 11950/65582, epoch 1, the losses are 4.177 (train). the base losses are 103.354 (train). The time used is 11.615s. 
At iter 11950/65582, epoch 1, the losses are 4.192 (test). the base losses are 104.599 (test). 
At iter 11960/65582, epoch 1, the losses are 4.221 (train). the base losses are 103.470 (train). The time used is 22.231s. 
At iter 11970/65582, epoch 1, the losses are 4.215 (train). the base losses are 102.941 (train). The time used is 10.693s. 
At iter 11980/65582, epoch 1, the losses are 4.205 (train). the base losses are 103.800 (train). The time used is 9.456s. 
At iter 11990/65582, epoch 1, the losses are 4.196 (train). the base losses are 103.462 (train). The time used is 20.212s. 
At iter 12000/65582, epoch 1, the losses are 4.248 (train). the base losses are 104.018 (train). The time used is 11.067s. 
At iter 12000/65582, epoch 1, the losses are 4.277 (test). the base losses are 103.584 (test). 
At iter 12010/65582, epoch 1, the losses are 4.196 (train). the base losses are 103.902 (train). The time used is 22.842s. 
At iter 12020/65582, epoch 1, the losses are 4.235 (train). the base losses are 103.336 (train). The time used is 14.731s. 
At iter 12030/65582, epoch 1, the losses are 4.217 (train). the base losses are 103.493 (train). The time used is 15.305s. 
At iter 12040/65582, epoch 1, the losses are 4.206 (train). the base losses are 103.386 (train). The time used is 11.761s. 
At iter 12050/65582, epoch 1, the losses are 4.158 (train). the base losses are 103.632 (train). The time used is 8.656s. 
At iter 12050/65582, epoch 1, the losses are 4.231 (test). the base losses are 102.709 (test). 
At iter 12060/65582, epoch 1, the losses are 4.157 (train). the base losses are 102.194 (train). The time used is 22.215s. 
At iter 12070/65582, epoch 1, the losses are 4.215 (train). the base losses are 104.093 (train). The time used is 17.154s. 
At iter 12080/65582, epoch 1, the losses are 4.157 (train). the base losses are 102.712 (train). The time used is 12.113s. 
At iter 12090/65582, epoch 1, the losses are 4.228 (train). the base losses are 103.315 (train). The time used is 8.969s. 
At iter 12100/65582, epoch 1, the losses are 4.202 (train). the base losses are 102.219 (train). The time used is 11.310s. 
At iter 12100/65582, epoch 1, the losses are 4.243 (test). the base losses are 104.966 (test). 
At iter 12110/65582, epoch 1, the losses are 4.253 (train). the base losses are 104.027 (train). The time used is 24.140s. 
At iter 12120/65582, epoch 1, the losses are 4.236 (train). the base losses are 103.479 (train). The time used is 10.897s. 
At iter 12130/65582, epoch 1, the losses are 4.271 (train). the base losses are 103.303 (train). The time used is 15.099s. 
At iter 12140/65582, epoch 1, the losses are 4.269 (train). the base losses are 104.457 (train). The time used is 13.214s. 
At iter 12150/65582, epoch 1, the losses are 4.171 (train). the base losses are 102.749 (train). The time used is 13.908s. 
At iter 12150/65582, epoch 1, the losses are 4.265 (test). the base losses are 106.363 (test). 
At iter 12160/65582, epoch 1, the losses are 4.227 (train). the base losses are 103.854 (train). The time used is 20.668s. 
At iter 12170/65582, epoch 1, the losses are 4.217 (train). the base losses are 103.309 (train). The time used is 17.685s. 
At iter 12180/65582, epoch 1, the losses are 4.216 (train). the base losses are 102.553 (train). The time used is 14.205s. 
At iter 12190/65582, epoch 1, the losses are 4.216 (train). the base losses are 102.920 (train). The time used is 14.734s. 
At iter 12200/65582, epoch 1, the losses are 4.277 (train). the base losses are 102.589 (train). The time used is 11.698s. 
At iter 12200/65582, epoch 1, the losses are 4.225 (test). the base losses are 103.877 (test). 
At iter 12210/65582, epoch 1, the losses are 4.198 (train). the base losses are 103.497 (train). The time used is 20.851s. 
At iter 12220/65582, epoch 1, the losses are 4.191 (train). the base losses are 101.919 (train). The time used is 9.811s. 
At iter 12230/65582, epoch 1, the losses are 4.198 (train). the base losses are 103.099 (train). The time used is 16.970s. 
At iter 12240/65582, epoch 1, the losses are 4.183 (train). the base losses are 105.188 (train). The time used is 14.459s. 
At iter 12250/65582, epoch 1, the losses are 4.133 (train). the base losses are 103.272 (train). The time used is 10.946s. 
At iter 12250/65582, epoch 1, the losses are 4.276 (test). the base losses are 104.002 (test). 
At iter 12260/65582, epoch 1, the losses are 4.223 (train). the base losses are 103.502 (train). The time used is 26.053s. 
At iter 12270/65582, epoch 1, the losses are 4.185 (train). the base losses are 104.667 (train). The time used is 14.205s. 
At iter 12280/65582, epoch 1, the losses are 4.198 (train). the base losses are 103.096 (train). The time used is 12.339s. 
At iter 12290/65582, epoch 1, the losses are 4.206 (train). the base losses are 103.824 (train). The time used is 12.392s. 
At iter 12300/65582, epoch 1, the losses are 4.149 (train). the base losses are 104.007 (train). The time used is 11.387s. 
At iter 12300/65582, epoch 1, the losses are 4.243 (test). the base losses are 99.623 (test). 
At iter 12310/65582, epoch 1, the losses are 4.247 (train). the base losses are 103.947 (train). The time used is 21.133s. 
At iter 12320/65582, epoch 1, the losses are 4.193 (train). the base losses are 103.379 (train). The time used is 12.685s. 
At iter 12330/65582, epoch 1, the losses are 4.094 (train). the base losses are 102.581 (train). The time used is 18.700s. 
At iter 12340/65582, epoch 1, the losses are 4.249 (train). the base losses are 103.062 (train). The time used is 12.399s. 
At iter 12350/65582, epoch 1, the losses are 4.169 (train). the base losses are 103.484 (train). The time used is 12.042s. 
At iter 12350/65582, epoch 1, the losses are 4.259 (test). the base losses are 104.126 (test). 
At iter 12360/65582, epoch 1, the losses are 4.190 (train). the base losses are 104.633 (train). The time used is 23.764s. 
At iter 12370/65582, epoch 1, the losses are 4.174 (train). the base losses are 104.571 (train). The time used is 18.451s. 
At iter 12380/65582, epoch 1, the losses are 4.222 (train). the base losses are 104.151 (train). The time used is 11.972s. 
At iter 12390/65582, epoch 1, the losses are 4.264 (train). the base losses are 104.815 (train). The time used is 6.260s. 
At iter 12400/65582, epoch 1, the losses are 4.160 (train). the base losses are 102.086 (train). The time used is 13.342s. 
At iter 12400/65582, epoch 1, the losses are 4.291 (test). the base losses are 105.697 (test). 
At iter 12410/65582, epoch 1, the losses are 4.220 (train). the base losses are 102.515 (train). The time used is 25.203s. 
At iter 12420/65582, epoch 1, the losses are 4.221 (train). the base losses are 103.587 (train). The time used is 9.886s. 
At iter 12430/65582, epoch 1, the losses are 4.212 (train). the base losses are 102.607 (train). The time used is 12.184s. 
At iter 12440/65582, epoch 1, the losses are 4.252 (train). the base losses are 101.780 (train). The time used is 11.114s. 
At iter 12450/65582, epoch 1, the losses are 4.254 (train). the base losses are 104.546 (train). The time used is 11.619s. 
At iter 12450/65582, epoch 1, the losses are 4.255 (test). the base losses are 102.670 (test). 
At iter 12460/65582, epoch 1, the losses are 4.197 (train). the base losses are 103.932 (train). The time used is 32.635s. 
At iter 12470/65582, epoch 1, the losses are 4.228 (train). the base losses are 102.935 (train). The time used is 15.990s. 
