Running prime number generator program on 6 CPU cores
cuda
8116 12349
number of parameters: 25.24M
The current lr is [0.0001].
At iter 10/8116, epoch 1, the losses are 70.211 (train). the base losses are 103.229 (train). The time used is 167.892s. 
At iter 4520/8116, epoch 1, the losses are 4.400 (train). the base losses are 102.815 (train). The time used is 162.673s. 
At iter 4530/8116, epoch 1, the losses are 4.402 (train). the base losses are 103.236 (train). The time used is 155.164s. 
At iter 4540/8116, epoch 1, the losses are 4.401 (train). the base losses are 103.179 (train). The time used is 166.323s. 
At iter 4550/8116, epoch 1, the losses are 4.403 (train). the base losses are 103.436 (train). The time used is 156.902s. 
At iter 4550/8116, epoch 1, the losses are 4.474 (test). the base losses are 102.836 (test). 
At iter 4560/8116, epoch 1, the losses are 4.376 (train). the base losses are 102.698 (train). The time used is 167.859s. 
At iter 4570/8116, epoch 1, the losses are 4.390 (train). the base losses are 103.099 (train). The time used is 163.259s. 
At iter 4580/8116, epoch 1, the losses are 4.403 (train). the base losses are 102.975 (train). The time used is 163.341s. 
At iter 4590/8116, epoch 1, the losses are 4.397 (train). the base losses are 103.210 (train). The time used is 158.784s. 
At iter 4600/8116, epoch 1, the losses are 4.364 (train). the base losses are 102.728 (train). The time used is 157.223s. 
At iter 4600/8116, epoch 1, the losses are 4.516 (test). the base losses are 102.158 (test). 
At iter 4610/8116, epoch 1, the losses are 4.397 (train). the base losses are 103.855 (train). The time used is 177.094s. 
At iter 4620/8116, epoch 1, the losses are 4.382 (train). the base losses are 103.281 (train). The time used is 146.145s. 
At iter 4630/8116, epoch 1, the losses are 4.384 (train). the base losses are 103.464 (train). The time used is 157.779s. 
At iter 4640/8116, epoch 1, the losses are 4.400 (train). the base losses are 103.194 (train). The time used is 150.634s. 
At iter 4650/8116, epoch 1, the losses are 4.396 (train). the base losses are 103.122 (train). The time used is 167.758s. 
At iter 4650/8116, epoch 1, the losses are 4.508 (test). the base losses are 105.295 (test). 
At iter 4660/8116, epoch 1, the losses are 4.411 (train). the base losses are 102.770 (train). The time used is 173.773s. 
At iter 4670/8116, epoch 1, the losses are 4.389 (train). the base losses are 102.890 (train). The time used is 177.452s. 
At iter 4680/8116, epoch 1, the losses are 4.406 (train). the base losses are 102.935 (train). The time used is 161.123s. 
At iter 4690/8116, epoch 1, the losses are 4.379 (train). the base losses are 102.967 (train). The time used is 150.174s. 
At iter 4700/8116, epoch 1, the losses are 4.404 (train). the base losses are 102.795 (train). The time used is 156.973s. 
At iter 4700/8116, epoch 1, the losses are 4.510 (test). the base losses are 103.623 (test). 
At iter 4710/8116, epoch 1, the losses are 4.376 (train). the base losses are 103.460 (train). The time used is 180.862s. 
At iter 4720/8116, epoch 1, the losses are 4.413 (train). the base losses are 103.226 (train). The time used is 157.099s. 
At iter 4730/8116, epoch 1, the losses are 4.395 (train). the base losses are 103.912 (train). The time used is 166.856s. 
At iter 4740/8116, epoch 1, the losses are 4.361 (train). the base losses are 102.916 (train). The time used is 160.536s. 
At iter 4750/8116, epoch 1, the losses are 4.382 (train). the base losses are 103.235 (train). The time used is 158.327s. 
At iter 4750/8116, epoch 1, the losses are 4.524 (test). the base losses are 103.623 (test). 
At iter 4760/8116, epoch 1, the losses are 4.369 (train). the base losses are 103.605 (train). The time used is 159.348s. 
At iter 4770/8116, epoch 1, the losses are 4.394 (train). the base losses are 103.448 (train). The time used is 162.733s. 
At iter 4780/8116, epoch 1, the losses are 4.394 (train). the base losses are 103.487 (train). The time used is 155.912s. 
At iter 4790/8116, epoch 1, the losses are 4.387 (train). the base losses are 103.328 (train). The time used is 173.494s. 
At iter 4800/8116, epoch 1, the losses are 4.406 (train). the base losses are 103.238 (train). The time used is 152.399s. 
At iter 4800/8116, epoch 1, the losses are 4.534 (test). the base losses are 105.342 (test). 
At iter 4810/8116, epoch 1, the losses are 4.408 (train). the base losses are 103.077 (train). The time used is 167.935s. 
At iter 4820/8116, epoch 1, the losses are 4.381 (train). the base losses are 103.074 (train). The time used is 167.005s. 
At iter 4830/8116, epoch 1, the losses are 4.384 (train). the base losses are 102.960 (train). The time used is 159.184s. 
At iter 4840/8116, epoch 1, the losses are 4.390 (train). the base losses are 103.135 (train). The time used is 181.752s. 
At iter 4850/8116, epoch 1, the losses are 4.400 (train). the base losses are 103.229 (train). The time used is 152.897s. 
At iter 4850/8116, epoch 1, the losses are 4.465 (test). the base losses are 105.623 (test). 
At iter 4860/8116, epoch 1, the losses are 4.398 (train). the base losses are 103.163 (train). The time used is 172.869s. 
At iter 4870/8116, epoch 1, the losses are 4.388 (train). the base losses are 103.225 (train). The time used is 169.479s. 
At iter 4880/8116, epoch 1, the losses are 4.350 (train). the base losses are 103.238 (train). The time used is 171.802s. 
At iter 4890/8116, epoch 1, the losses are 4.393 (train). the base losses are 102.819 (train). The time used is 162.764s. 
At iter 4900/8116, epoch 1, the losses are 4.384 (train). the base losses are 103.682 (train). The time used is 158.726s. 
At iter 4900/8116, epoch 1, the losses are 4.488 (test). the base losses are 105.182 (test). 
At iter 4910/8116, epoch 1, the losses are 4.370 (train). the base losses are 103.423 (train). The time used is 167.788s. 
At iter 4920/8116, epoch 1, the losses are 4.392 (train). the base losses are 103.379 (train). The time used is 158.115s. 
At iter 4930/8116, epoch 1, the losses are 4.382 (train). the base losses are 102.979 (train). The time used is 168.701s. 
At iter 4940/8116, epoch 1, the losses are 4.375 (train). the base losses are 103.618 (train). The time used is 159.732s. 
At iter 4950/8116, epoch 1, the losses are 4.374 (train). the base losses are 102.347 (train). The time used is 164.641s. 
At iter 4950/8116, epoch 1, the losses are 4.521 (test). the base losses are 106.227 (test). 
At iter 4960/8116, epoch 1, the losses are 4.410 (train). the base losses are 103.178 (train). The time used is 167.141s. 
At iter 4970/8116, epoch 1, the losses are 4.383 (train). the base losses are 103.166 (train). The time used is 159.210s. 
At iter 4980/8116, epoch 1, the losses are 4.376 (train). the base losses are 103.143 (train). The time used is 172.802s. 
At iter 4990/8116, epoch 1, the losses are 4.373 (train). the base losses are 103.147 (train). The time used is 156.643s. 
At iter 5000/8116, epoch 1, the losses are 4.369 (train). the base losses are 102.796 (train). The time used is 161.940s. 
At iter 5000/8116, epoch 1, the losses are 4.404 (test). the base losses are 102.519 (test). 
At iter 5010/8116, epoch 1, the losses are 4.357 (train). the base losses are 102.975 (train). The time used is 180.625s. 
At iter 5020/8116, epoch 1, the losses are 4.381 (train). the base losses are 103.197 (train). The time used is 161.298s. 
At iter 5030/8116, epoch 1, the losses are 4.404 (train). the base losses are 103.108 (train). The time used is 160.314s. 
At iter 5040/8116, epoch 1, the losses are 4.382 (train). the base losses are 103.012 (train). The time used is 158.235s. 
At iter 5050/8116, epoch 1, the losses are 4.372 (train). the base losses are 103.523 (train). The time used is 164.045s. 
At iter 5050/8116, epoch 1, the losses are 4.468 (test). the base losses are 104.978 (test). 
At iter 5060/8116, epoch 1, the losses are 4.354 (train). the base losses are 103.518 (train). The time used is 188.809s. 
At iter 5070/8116, epoch 1, the losses are 4.353 (train). the base losses are 102.463 (train). The time used is 160.842s. 
At iter 5080/8116, epoch 1, the losses are 4.358 (train). the base losses are 102.975 (train). The time used is 161.812s. 
At iter 5090/8116, epoch 1, the losses are 4.383 (train). the base losses are 103.281 (train). The time used is 152.116s. 
At iter 5100/8116, epoch 1, the losses are 4.367 (train). the base losses are 102.575 (train). The time used is 145.325s. 
At iter 5100/8116, epoch 1, the losses are 4.490 (test). the base losses are 104.076 (test). 
At iter 5110/8116, epoch 1, the losses are 4.377 (train). the base losses are 103.293 (train). The time used is 164.437s. 
At iter 5120/8116, epoch 1, the losses are 4.375 (train). the base losses are 103.082 (train). The time used is 157.886s. 
At iter 5130/8116, epoch 1, the losses are 4.362 (train). the base losses are 103.553 (train). The time used is 148.285s. 
At iter 5140/8116, epoch 1, the losses are 4.390 (train). the base losses are 103.201 (train). The time used is 155.606s. 
At iter 5150/8116, epoch 1, the losses are 4.353 (train). the base losses are 103.485 (train). The time used is 157.714s. 
At iter 5150/8116, epoch 1, the losses are 4.482 (test). the base losses are 105.540 (test). 
At iter 5160/8116, epoch 1, the losses are 4.387 (train). the base losses are 103.604 (train). The time used is 177.671s. 
At iter 5170/8116, epoch 1, the losses are 4.366 (train). the base losses are 103.186 (train). The time used is 154.427s. 
At iter 5180/8116, epoch 1, the losses are 4.382 (train). the base losses are 103.254 (train). The time used is 145.718s. 
At iter 5190/8116, epoch 1, the losses are 4.365 (train). the base losses are 103.405 (train). The time used is 158.329s. 
At iter 5200/8116, epoch 1, the losses are 4.360 (train). the base losses are 103.289 (train). The time used is 150.360s. 
At iter 5200/8116, epoch 1, the losses are 4.482 (test). the base losses are 107.262 (test). 
At iter 5210/8116, epoch 1, the losses are 4.353 (train). the base losses are 103.515 (train). The time used is 183.102s. 
At iter 5220/8116, epoch 1, the losses are 4.365 (train). the base losses are 103.822 (train). The time used is 162.788s. 
At iter 5230/8116, epoch 1, the losses are 4.325 (train). the base losses are 103.041 (train). The time used is 178.552s. 
At iter 5240/8116, epoch 1, the losses are 4.375 (train). the base losses are 103.058 (train). The time used is 171.620s. 
At iter 5250/8116, epoch 1, the losses are 4.337 (train). the base losses are 103.379 (train). The time used is 158.531s. 
At iter 5250/8116, epoch 1, the losses are 4.441 (test). the base losses are 105.942 (test). 
At iter 5260/8116, epoch 1, the losses are 4.374 (train). the base losses are 102.168 (train). The time used is 164.428s. 
At iter 5270/8116, epoch 1, the losses are 4.378 (train). the base losses are 102.882 (train). The time used is 151.728s. 
At iter 5280/8116, epoch 1, the losses are 4.345 (train). the base losses are 103.248 (train). The time used is 165.926s. 
At iter 5290/8116, epoch 1, the losses are 4.357 (train). the base losses are 102.998 (train). The time used is 148.651s. 
At iter 5300/8116, epoch 1, the losses are 4.344 (train). the base losses are 103.496 (train). The time used is 159.755s. 
At iter 5300/8116, epoch 1, the losses are 4.456 (test). the base losses are 106.070 (test). 
At iter 5310/8116, epoch 1, the losses are 4.362 (train). the base losses are 103.256 (train). The time used is 166.796s. 
At iter 5320/8116, epoch 1, the losses are 4.387 (train). the base losses are 102.760 (train). The time used is 166.320s. 
At iter 5330/8116, epoch 1, the losses are 4.382 (train). the base losses are 103.151 (train). The time used is 162.654s. 
At iter 5340/8116, epoch 1, the losses are 4.368 (train). the base losses are 103.333 (train). The time used is 164.185s. 
At iter 5350/8116, epoch 1, the losses are 4.357 (train). the base losses are 103.357 (train). The time used is 161.938s. 
At iter 5350/8116, epoch 1, the losses are 4.477 (test). the base losses are 103.289 (test). 
At iter 5360/8116, epoch 1, the losses are 4.360 (train). the base losses are 103.271 (train). The time used is 170.947s. 
At iter 5370/8116, epoch 1, the losses are 4.386 (train). the base losses are 103.430 (train). The time used is 160.688s. 
At iter 5380/8116, epoch 1, the losses are 4.364 (train). the base losses are 103.520 (train). The time used is 170.840s. 
At iter 5390/8116, epoch 1, the losses are 4.365 (train). the base losses are 102.979 (train). The time used is 162.181s. 
At iter 5400/8116, epoch 1, the losses are 4.365 (train). the base losses are 103.625 (train). The time used is 154.807s. 
At iter 5400/8116, epoch 1, the losses are 4.468 (test). the base losses are 103.463 (test). 
At iter 5410/8116, epoch 1, the losses are 4.361 (train). the base losses are 102.715 (train). The time used is 156.886s. 
At iter 5420/8116, epoch 1, the losses are 4.350 (train). the base losses are 103.184 (train). The time used is 162.302s. 
At iter 5430/8116, epoch 1, the losses are 4.346 (train). the base losses are 102.123 (train). The time used is 147.651s. 
At iter 5440/8116, epoch 1, the losses are 4.376 (train). the base losses are 102.971 (train). The time used is 158.445s. 
At iter 5450/8116, epoch 1, the losses are 4.376 (train). the base losses are 103.149 (train). The time used is 168.004s. 
At iter 5450/8116, epoch 1, the losses are 4.502 (test). the base losses are 104.978 (test). 
At iter 5460/8116, epoch 1, the losses are 4.319 (train). the base losses are 102.854 (train). The time used is 177.957s. 
At iter 5470/8116, epoch 1, the losses are 4.357 (train). the base losses are 103.477 (train). The time used is 160.518s. 
At iter 5480/8116, epoch 1, the losses are 4.356 (train). the base losses are 103.072 (train). The time used is 142.315s. 
At iter 5490/8116, epoch 1, the losses are 4.354 (train). the base losses are 103.627 (train). The time used is 172.266s. 
At iter 5500/8116, epoch 1, the losses are 4.379 (train). the base losses are 103.616 (train). The time used is 175.671s. 
At iter 5500/8116, epoch 1, the losses are 4.443 (test). the base losses are 105.419 (test). 
At iter 5510/8116, epoch 1, the losses are 4.336 (train). the base losses are 103.011 (train). The time used is 166.784s. 
At iter 5520/8116, epoch 1, the losses are 4.348 (train). the base losses are 102.651 (train). The time used is 170.246s. 
At iter 5530/8116, epoch 1, the losses are 4.382 (train). the base losses are 103.180 (train). The time used is 169.254s. 
At iter 5540/8116, epoch 1, the losses are 4.335 (train). the base losses are 103.047 (train). The time used is 162.301s. 
At iter 5550/8116, epoch 1, the losses are 4.355 (train). the base losses are 103.277 (train). The time used is 156.766s. 
At iter 5550/8116, epoch 1, the losses are 4.457 (test). the base losses are 103.220 (test). 
At iter 5560/8116, epoch 1, the losses are 4.350 (train). the base losses are 103.212 (train). The time used is 153.009s. 
At iter 5570/8116, epoch 1, the losses are 4.344 (train). the base losses are 102.786 (train). The time used is 155.849s. 
At iter 5580/8116, epoch 1, the losses are 4.368 (train). the base losses are 103.478 (train). The time used is 152.474s. 
At iter 5590/8116, epoch 1, the losses are 4.378 (train). the base losses are 103.271 (train). The time used is 169.032s. 
At iter 5600/8116, epoch 1, the losses are 4.359 (train). the base losses are 102.824 (train). The time used is 153.791s. 
At iter 5600/8116, epoch 1, the losses are 4.433 (test). the base losses are 104.292 (test). 
At iter 5610/8116, epoch 1, the losses are 4.343 (train). the base losses are 103.173 (train). The time used is 161.652s. 
At iter 5620/8116, epoch 1, the losses are 4.334 (train). the base losses are 102.828 (train). The time used is 167.103s. 
At iter 5630/8116, epoch 1, the losses are 4.349 (train). the base losses are 103.174 (train). The time used is 164.987s. 
At iter 5640/8116, epoch 1, the losses are 4.353 (train). the base losses are 102.908 (train). The time used is 154.713s. 
At iter 5650/8116, epoch 1, the losses are 4.337 (train). the base losses are 103.161 (train). The time used is 168.834s. 
At iter 5650/8116, epoch 1, the losses are 4.458 (test). the base losses are 105.049 (test). 
At iter 5660/8116, epoch 1, the losses are 4.348 (train). the base losses are 103.321 (train). The time used is 164.498s. 
At iter 5670/8116, epoch 1, the losses are 4.342 (train). the base losses are 103.587 (train). The time used is 159.501s. 
At iter 5680/8116, epoch 1, the losses are 4.353 (train). the base losses are 103.223 (train). The time used is 155.065s. 
At iter 5690/8116, epoch 1, the losses are 4.326 (train). the base losses are 102.636 (train). The time used is 164.478s. 
At iter 5700/8116, epoch 1, the losses are 4.334 (train). the base losses are 103.160 (train). The time used is 167.897s. 
At iter 5700/8116, epoch 1, the losses are 4.387 (test). the base losses are 105.916 (test). 
At iter 5710/8116, epoch 1, the losses are 4.349 (train). the base losses are 103.210 (train). The time used is 165.774s. 
At iter 5720/8116, epoch 1, the losses are 4.346 (train). the base losses are 103.003 (train). The time used is 166.344s. 
At iter 5730/8116, epoch 1, the losses are 4.346 (train). the base losses are 103.289 (train). The time used is 162.196s. 
At iter 5740/8116, epoch 1, the losses are 4.343 (train). the base losses are 103.530 (train). The time used is 160.119s. 
At iter 5750/8116, epoch 1, the losses are 4.349 (train). the base losses are 102.411 (train). The time used is 152.433s. 
At iter 5750/8116, epoch 1, the losses are 4.483 (test). the base losses are 104.641 (test). 
At iter 5760/8116, epoch 1, the losses are 4.364 (train). the base losses are 102.647 (train). The time used is 158.470s. 
At iter 5770/8116, epoch 1, the losses are 4.365 (train). the base losses are 103.676 (train). The time used is 163.685s. 
At iter 5780/8116, epoch 1, the losses are 4.333 (train). the base losses are 103.543 (train). The time used is 167.677s. 
At iter 5790/8116, epoch 1, the losses are 4.325 (train). the base losses are 102.780 (train). The time used is 160.707s. 
At iter 5800/8116, epoch 1, the losses are 4.335 (train). the base losses are 102.788 (train). The time used is 152.458s. 
At iter 5800/8116, epoch 1, the losses are 4.460 (test). the base losses are 105.229 (test). 
At iter 5810/8116, epoch 1, the losses are 4.349 (train). the base losses are 103.405 (train). The time used is 169.934s. 
At iter 5820/8116, epoch 1, the losses are 4.352 (train). the base losses are 102.914 (train). The time used is 156.230s. 
At iter 5830/8116, epoch 1, the losses are 4.336 (train). the base losses are 102.833 (train). The time used is 164.724s. 
At iter 5840/8116, epoch 1, the losses are 4.338 (train). the base losses are 103.138 (train). The time used is 166.039s. 
At iter 5850/8116, epoch 1, the losses are 4.346 (train). the base losses are 103.625 (train). The time used is 158.322s. 
At iter 5850/8116, epoch 1, the losses are 4.456 (test). the base losses are 103.972 (test). 
At iter 5860/8116, epoch 1, the losses are 4.349 (train). the base losses are 103.283 (train). The time used is 163.671s. 
At iter 5870/8116, epoch 1, the losses are 4.342 (train). the base losses are 103.404 (train). The time used is 162.608s. 
At iter 5880/8116, epoch 1, the losses are 4.335 (train). the base losses are 103.418 (train). The time used is 160.929s. 
At iter 5890/8116, epoch 1, the losses are 4.316 (train). the base losses are 103.443 (train). The time used is 158.773s. 
At iter 5900/8116, epoch 1, the losses are 4.325 (train). the base losses are 103.175 (train). The time used is 161.046s. 
At iter 5900/8116, epoch 1, the losses are 4.418 (test). the base losses are 103.718 (test). 
At iter 5910/8116, epoch 1, the losses are 4.349 (train). the base losses are 102.990 (train). The time used is 169.870s. 
At iter 5920/8116, epoch 1, the losses are 4.339 (train). the base losses are 103.092 (train). The time used is 155.853s. 
At iter 5930/8116, epoch 1, the losses are 4.335 (train). the base losses are 102.593 (train). The time used is 149.664s. 
At iter 5940/8116, epoch 1, the losses are 4.334 (train). the base losses are 102.849 (train). The time used is 175.320s. 
At iter 5950/8116, epoch 1, the losses are 4.349 (train). the base losses are 103.416 (train). The time used is 153.726s. 
At iter 5950/8116, epoch 1, the losses are 4.442 (test). the base losses are 105.090 (test). 
At iter 5960/8116, epoch 1, the losses are 4.309 (train). the base losses are 103.612 (train). The time used is 170.615s. 
At iter 5970/8116, epoch 1, the losses are 4.363 (train). the base losses are 103.129 (train). The time used is 179.897s. 
At iter 5980/8116, epoch 1, the losses are 4.348 (train). the base losses are 103.040 (train). The time used is 169.363s. 
At iter 5990/8116, epoch 1, the losses are 4.337 (train). the base losses are 103.909 (train). The time used is 162.505s. 
At iter 6000/8116, epoch 1, the losses are 4.327 (train). the base losses are 102.985 (train). The time used is 165.229s. 
At iter 6000/8116, epoch 1, the losses are 4.479 (test). the base losses are 104.076 (test). 
At iter 6010/8116, epoch 1, the losses are 4.305 (train). the base losses are 102.874 (train). The time used is 167.148s. 
At iter 6020/8116, epoch 1, the losses are 4.327 (train). the base losses are 102.695 (train). The time used is 173.667s. 
At iter 6030/8116, epoch 1, the losses are 4.306 (train). the base losses are 102.950 (train). The time used is 158.046s. 
At iter 6040/8116, epoch 1, the losses are 4.337 (train). the base losses are 103.280 (train). The time used is 164.445s. 
At iter 6050/8116, epoch 1, the losses are 4.345 (train). the base losses are 102.504 (train). The time used is 149.373s. 
At iter 6050/8116, epoch 1, the losses are 4.431 (test). the base losses are 104.259 (test). 
At iter 6060/8116, epoch 1, the losses are 4.324 (train). the base losses are 102.878 (train). The time used is 170.326s. 
At iter 6070/8116, epoch 1, the losses are 4.332 (train). the base losses are 102.825 (train). The time used is 151.008s. 
At iter 6080/8116, epoch 1, the losses are 4.306 (train). the base losses are 102.890 (train). The time used is 153.487s. 
At iter 6090/8116, epoch 1, the losses are 4.346 (train). the base losses are 103.863 (train). The time used is 166.334s. 
At iter 6100/8116, epoch 1, the losses are 4.345 (train). the base losses are 103.351 (train). The time used is 162.796s. 
At iter 6100/8116, epoch 1, the losses are 4.389 (test). the base losses are 104.312 (test). 
At iter 6110/8116, epoch 1, the losses are 4.327 (train). the base losses are 103.013 (train). The time used is 167.665s. 
At iter 6120/8116, epoch 1, the losses are 4.329 (train). the base losses are 103.188 (train). The time used is 156.208s. 
At iter 6130/8116, epoch 1, the losses are 4.324 (train). the base losses are 103.314 (train). The time used is 150.667s. 
At iter 6140/8116, epoch 1, the losses are 4.320 (train). the base losses are 102.891 (train). The time used is 171.465s. 
At iter 6150/8116, epoch 1, the losses are 4.335 (train). the base losses are 103.195 (train). The time used is 160.258s. 
At iter 6150/8116, epoch 1, the losses are 4.387 (test). the base losses are 107.425 (test). 
At iter 6160/8116, epoch 1, the losses are 4.349 (train). the base losses are 103.353 (train). The time used is 173.678s. 
At iter 6170/8116, epoch 1, the losses are 4.318 (train). the base losses are 103.277 (train). The time used is 180.120s. 
At iter 6180/8116, epoch 1, the losses are 4.337 (train). the base losses are 103.872 (train). The time used is 156.967s. 
At iter 6190/8116, epoch 1, the losses are 4.324 (train). the base losses are 103.022 (train). The time used is 169.233s. 
At iter 6200/8116, epoch 1, the losses are 4.344 (train). the base losses are 103.230 (train). The time used is 168.441s. 
At iter 6200/8116, epoch 1, the losses are 4.473 (test). the base losses are 105.904 (test). 
At iter 6210/8116, epoch 1, the losses are 4.336 (train). the base losses are 102.949 (train). The time used is 163.711s. 
At iter 6220/8116, epoch 1, the losses are 4.336 (train). the base losses are 102.435 (train). The time used is 151.770s. 
At iter 6230/8116, epoch 1, the losses are 4.300 (train). the base losses are 103.131 (train). The time used is 155.472s. 
At iter 6240/8116, epoch 1, the losses are 4.355 (train). the base losses are 103.482 (train). The time used is 150.659s. 
At iter 6250/8116, epoch 1, the losses are 4.311 (train). the base losses are 102.938 (train). The time used is 170.701s. 
At iter 6250/8116, epoch 1, the losses are 4.403 (test). the base losses are 104.596 (test). 
At iter 6260/8116, epoch 1, the losses are 4.344 (train). the base losses are 103.233 (train). The time used is 172.928s. 
At iter 6270/8116, epoch 1, the losses are 4.345 (train). the base losses are 103.488 (train). The time used is 166.823s. 
At iter 6280/8116, epoch 1, the losses are 4.332 (train). the base losses are 103.267 (train). The time used is 156.845s. 
At iter 6290/8116, epoch 1, the losses are 4.357 (train). the base losses are 103.075 (train). The time used is 148.457s. 
At iter 6300/8116, epoch 1, the losses are 4.333 (train). the base losses are 103.273 (train). The time used is 160.146s. 
At iter 6300/8116, epoch 1, the losses are 4.454 (test). the base losses are 105.250 (test). 
At iter 6310/8116, epoch 1, the losses are 4.313 (train). the base losses are 103.575 (train). The time used is 191.791s. 
At iter 6320/8116, epoch 1, the losses are 4.321 (train). the base losses are 103.520 (train). The time used is 154.416s. 
At iter 6330/8116, epoch 1, the losses are 4.315 (train). the base losses are 103.085 (train). The time used is 161.096s. 
At iter 6340/8116, epoch 1, the losses are 4.312 (train). the base losses are 102.498 (train). The time used is 149.016s. 
At iter 6350/8116, epoch 1, the losses are 4.319 (train). the base losses are 102.774 (train). The time used is 170.474s. 
At iter 6350/8116, epoch 1, the losses are 4.423 (test). the base losses are 103.182 (test). 
At iter 6360/8116, epoch 1, the losses are 4.311 (train). the base losses are 103.692 (train). The time used is 166.129s. 
At iter 6370/8116, epoch 1, the losses are 4.316 (train). the base losses are 103.286 (train). The time used is 154.258s. 
At iter 6380/8116, epoch 1, the losses are 4.344 (train). the base losses are 103.289 (train). The time used is 164.875s. 
At iter 6390/8116, epoch 1, the losses are 4.330 (train). the base losses are 103.498 (train). The time used is 162.171s. 
At iter 6400/8116, epoch 1, the losses are 4.296 (train). the base losses are 103.496 (train). The time used is 151.629s. 
At iter 6400/8116, epoch 1, the losses are 4.417 (test). the base losses are 102.392 (test). 
At iter 6410/8116, epoch 1, the losses are 4.290 (train). the base losses are 103.610 (train). The time used is 171.823s. 
At iter 6420/8116, epoch 1, the losses are 4.306 (train). the base losses are 103.221 (train). The time used is 270.635s. 
At iter 6430/8116, epoch 1, the losses are 4.347 (train). the base losses are 103.358 (train). The time used is 245.085s. 
At iter 6440/8116, epoch 1, the losses are 4.301 (train). the base losses are 102.666 (train). The time used is 217.619s. 
At iter 6450/8116, epoch 1, the losses are 4.328 (train). the base losses are 103.661 (train). The time used is 221.883s. 
At iter 6450/8116, epoch 1, the losses are 4.427 (test). the base losses are 106.703 (test). 
At iter 6460/8116, epoch 1, the losses are 4.326 (train). the base losses are 102.519 (train). The time used is 234.197s. 
At iter 6470/8116, epoch 1, the losses are 4.329 (train). the base losses are 103.613 (train). The time used is 206.818s. 
At iter 6480/8116, epoch 1, the losses are 4.318 (train). the base losses are 103.219 (train). The time used is 205.011s. 
At iter 6490/8116, epoch 1, the losses are 4.338 (train). the base losses are 103.127 (train). The time used is 184.787s. 
At iter 6500/8116, epoch 1, the losses are 4.298 (train). the base losses are 103.231 (train). The time used is 193.546s. 
At iter 6500/8116, epoch 1, the losses are 4.447 (test). the base losses are 102.398 (test). 
At iter 6510/8116, epoch 1, the losses are 4.296 (train). the base losses are 102.922 (train). The time used is 191.059s. 
At iter 6520/8116, epoch 1, the losses are 4.298 (train). the base losses are 103.232 (train). The time used is 155.245s. 
At iter 6530/8116, epoch 1, the losses are 4.323 (train). the base losses are 102.774 (train). The time used is 177.249s. 
At iter 6540/8116, epoch 1, the losses are 4.312 (train). the base losses are 103.072 (train). The time used is 174.359s. 
At iter 6550/8116, epoch 1, the losses are 4.329 (train). the base losses are 103.293 (train). The time used is 158.502s. 
At iter 6550/8116, epoch 1, the losses are 4.405 (test). the base losses are 104.090 (test). 
At iter 6560/8116, epoch 1, the losses are 4.316 (train). the base losses are 103.399 (train). The time used is 175.913s. 
At iter 6570/8116, epoch 1, the losses are 4.324 (train). the base losses are 103.713 (train). The time used is 153.490s. 
At iter 6580/8116, epoch 1, the losses are 4.285 (train). the base losses are 103.059 (train). The time used is 163.936s. 
At iter 6590/8116, epoch 1, the losses are 4.324 (train). the base losses are 103.329 (train). The time used is 174.555s. 
At iter 6600/8116, epoch 1, the losses are 4.310 (train). the base losses are 103.334 (train). The time used is 163.248s. 
At iter 6600/8116, epoch 1, the losses are 4.404 (test). the base losses are 103.549 (test). 
At iter 6610/8116, epoch 1, the losses are 4.338 (train). the base losses are 103.787 (train). The time used is 165.977s. 
At iter 6620/8116, epoch 1, the losses are 4.298 (train). the base losses are 103.122 (train). The time used is 174.469s. 
At iter 6630/8116, epoch 1, the losses are 4.312 (train). the base losses are 102.980 (train). The time used is 157.420s. 
At iter 6640/8116, epoch 1, the losses are 4.324 (train). the base losses are 102.918 (train). The time used is 162.371s. 
At iter 6650/8116, epoch 1, the losses are 4.324 (train). the base losses are 102.889 (train). The time used is 174.216s. 
At iter 6650/8116, epoch 1, the losses are 4.410 (test). the base losses are 104.617 (test). 
At iter 6660/8116, epoch 1, the losses are 4.314 (train). the base losses are 103.241 (train). The time used is 183.928s. 
At iter 6670/8116, epoch 1, the losses are 4.307 (train). the base losses are 103.665 (train). The time used is 161.681s. 
At iter 6680/8116, epoch 1, the losses are 4.319 (train). the base losses are 102.810 (train). The time used is 159.622s. 
At iter 6690/8116, epoch 1, the losses are 4.334 (train). the base losses are 102.519 (train). The time used is 169.609s. 
At iter 6700/8116, epoch 1, the losses are 4.334 (train). the base losses are 103.349 (train). The time used is 152.392s. 
At iter 6700/8116, epoch 1, the losses are 4.409 (test). the base losses are 103.575 (test). 
At iter 6710/8116, epoch 1, the losses are 4.301 (train). the base losses are 103.305 (train). The time used is 175.989s. 
At iter 6720/8116, epoch 1, the losses are 4.313 (train). the base losses are 103.335 (train). The time used is 160.357s. 
At iter 6730/8116, epoch 1, the losses are 4.300 (train). the base losses are 103.178 (train). The time used is 157.116s. 
At iter 6740/8116, epoch 1, the losses are 4.300 (train). the base losses are 102.589 (train). The time used is 156.283s. 
At iter 6750/8116, epoch 1, the losses are 4.294 (train). the base losses are 102.506 (train). The time used is 164.153s. 
At iter 6750/8116, epoch 1, the losses are 4.435 (test). the base losses are 103.679 (test). 
At iter 6760/8116, epoch 1, the losses are 4.300 (train). the base losses are 103.105 (train). The time used is 166.067s. 
